时间(分钟),信号值(微伏)
32.0000,7578
32.0027,7570
32.0053,7567
32.0080,7563
32.0107,7558
32.0133,7554
32.0160,7546
32.0187,7543
32.0213,7538
32.0240,7534
32.0267,7529
32.0293,7522
32.0320,7518
32.0347,7514
32.0373,7510
32.0400,7506
32.0427,7497
32.0453,7493
32.0480,7489
32.0507,7486
32.0533,7481
32.0560,7472
32.0587,7469
32.0613,7464
32.0640,7460
32.0667,7456
32.0693,7447
32.0720,7443
32.0747,7439
32.0773,7435
32.0800,7431
32.0827,7423
32.0853,7418
32.0880,7414
32.0907,7411
32.0933,7406
32.0960,7398
32.0987,7394
32.1013,7391
32.1040,7387
32.1067,7383
32.1093,7374
32.1120,7370
32.1147,7366
32.1173,7362
32.1200,7357
32.1227,7349
32.1253,7345
32.1280,7340
32.1307,7335
32.1333,7331
32.1360,7324
32.1387,7320
32.1413,7316
32.1440,7311
32.1467,7307
32.1493,7299
32.1520,7295
32.1547,7291
32.1573,7286
32.1600,7282
32.1627,7273
32.1653,7269
32.1680,7265
32.1707,7261
32.1733,7256
32.1760,7248
32.1787,7244
32.1813,7240
32.1840,7236
32.1867,7232
32.1893,7223
32.1920,7218
32.1947,7214
32.1973,7210
32.2000,7205
32.2027,7197
32.2053,7193
32.2080,7188
32.2107,7183
32.2133,7179
32.2160,7171
32.2187,7166
32.2213,7162
32.2240,7157
32.2267,7153
32.2293,7144
32.2320,7139
32.2347,7135
32.2373,7131
32.2400,7126
32.2427,7118
32.2453,7113
32.2480,7109
32.2507,7104
32.2533,7100
32.2560,7090
32.2587,7086
32.2613,7082
32.2640,7077
32.2667,7073
32.2693,7064
32.2720,7060
32.2747,7055
32.2773,7050
32.2800,7047
32.2827,7038
32.2853,7033
32.2880,7028
32.2907,7024
32.2933,7020
32.2960,7010
32.2987,7005
32.3013,7001
32.3040,6996
32.3067,6991
32.3093,6983
32.3120,6978
32.3147,6973
32.3173,6968
32.3200,6963
32.3227,6954
32.3253,6950
32.3280,6946
32.3307,6941
32.3333,6937
32.3360,6928
32.3387,6922
32.3413,6917
32.3440,6913
32.3467,6909
32.3493,6900
32.3520,6894
32.3547,6889
32.3573,6885
32.3600,6876
32.3627,6871
32.3653,6866
32.3680,6861
32.3707,6856
32.3733,6847
32.3760,6843
32.3787,6838
32.3813,6833
32.3840,6828
32.3867,6819
32.3893,6814
32.3920,6809
32.3947,6804
32.3973,6800
32.4000,6791
32.4027,6786
32.4053,6781
32.4080,6776
32.4107,6771
32.4133,6762
32.4160,6757
32.4187,6752
32.4213,6748
32.4240,6743
32.4267,6732
32.4293,6728
32.4320,6724
32.4347,6720
32.4373,6714
32.4400,6705
32.4427,6700
32.4453,6695
32.4480,6690
32.4507,6685
32.4533,6675
32.4560,6671
32.4587,6666
32.4613,6661
32.4640,6656
32.4667,6647
32.4693,6642
32.4720,6637
32.4747,6633
32.4773,6627
32.4800,6618
32.4827,6613
32.4853,6609
32.4880,6604
32.4907,6599
32.4933,6589
32.4960,6583
32.4987,6578
32.5013,6573
32.5040,6568
32.5067,6558
32.5093,6553
32.5120,6549
32.5147,6543
32.5173,6539
32.5200,6529
32.5227,6524
32.5253,6519
32.5280,6514
32.5307,6509
32.5333,6499
32.5360,6494
32.5387,6488
32.5413,6482
32.5440,6478
32.5467,6469
32.5493,6463
32.5520,6458
32.5547,6453
32.5573,6449
32.5600,6439
32.5627,6433
32.5653,6428
32.5680,6423
32.5707,6417
32.5733,6407
32.5760,6402
32.5787,6397
32.5813,6392
32.5840,6387
32.5867,6377
32.5893,6373
32.5920,6367
32.5947,6362
32.5973,6357
32.6000,6347
32.6027,6342
32.6053,6336
32.6080,6331
32.6107,6326
32.6133,6316
32.6160,6311
32.6187,6306
32.6213,6301
32.6240,6296
32.6267,6287
32.6293,6283
32.6320,6277
32.6347,6272
32.6373,6266
32.6400,6254
32.6427,6249
32.6453,6245
32.6480,6240
32.6507,6235
32.6533,6224
32.6560,6219
32.6587,6214
32.6613,6209
32.6640,6204
32.6667,6194
32.6693,6189
32.6720,6184
32.6747,6179
32.6773,6175
32.6800,6163
32.6827,6158
32.6853,6153
32.6880,6148
32.6907,6143
32.6933,6133
32.6960,6128
32.6987,6123
32.7013,6118
32.7040,6113
32.7067,6102
32.7093,6097
32.7120,6091
32.7147,6085
32.7173,6080
32.7200,6069
32.7227,6064
32.7253,6059
32.7280,6053
32.7307,6048
32.7333,6038
32.7360,6033
32.7387,6027
32.7413,6022
32.7440,6018
32.7467,6008
32.7493,6003
32.7520,5997
32.7547,5992
32.7573,5986
32.7600,5975
32.7627,5970
32.7653,5964
32.7680,5958
32.7707,5954
32.7733,5943
32.7760,5938
32.7787,5932
32.7813,5927
32.7840,5921
32.7867,5910
32.7893,5905
32.7920,5900
32.7947,5896
32.7973,5890
32.8000,5880
32.8027,5875
32.8053,5870
32.8080,5864
32.8107,5858
32.8133,5847
32.8160,5842
32.8187,5837
32.8213,5832
32.8240,5827
32.8267,5817
32.8293,5812
32.8320,5807
32.8347,5802
32.8373,5796
32.8400,5785
32.8427,5780
32.8453,5774
32.8480,5768
32.8507,5763
32.8533,5752
32.8560,5746
32.8587,5741
32.8613,5736
32.8640,5731
32.8667,5722
32.8693,5715
32.8720,5709
32.8747,5704
32.8773,5699
32.8800,5688
32.8827,5682
32.8853,5677
32.8880,5673
32.8907,5667
32.8933,5657
32.8960,5651
32.8987,5645
32.9013,5640
32.9040,5635
32.9067,5624
32.9093,5619
32.9120,5613
32.9147,5607
32.9173,5602
32.9200,5592
32.9227,5587
32.9253,5581
32.9280,5575
32.9307,5570
32.9333,5560
32.9360,5555
32.9387,5550
32.9413,5545
32.9440,5540
32.9467,5528
32.9493,5522
32.9520,5516
32.9547,5511
32.9573,5507
32.9600,5495
32.9627,5490
32.9653,5485
32.9680,5480
32.9707,5475
32.9733,5465
32.9760,5459
32.9787,5453
32.9813,5448
32.9840,5443
32.9867,5432
32.9893,5426
32.9920,5421
32.9947,5416
32.9973,5405
33.0000,5400
33.0027,5395
33.0053,5390
33.0080,5384
33.0107,5374
33.0133,5369
33.0160,5364
33.0187,5359
33.0213,5353
33.0240,5342
33.0267,5337
33.0293,5331
33.0320,5326
33.0347,5321
33.0373,5310
33.0400,5305
33.0427,5299
33.0453,5294
33.0480,5288
33.0507,5279
33.0533,5274
33.0560,5269
33.0587,5264
33.0613,5258
33.0640,5247
33.0667,5243
33.0693,5238
33.0720,5232
33.0747,5228
33.0773,5217
33.0800,5212
33.0827,5206
33.0853,5201
33.0880,5195
33.0907,5183
33.0933,5178
33.0960,5174
33.0987,5169
33.1013,5163
33.1040,5152
33.1067,5148
33.1093,5143
33.1120,5138
33.1147,5132
33.1173,5122
33.1200,5116
33.1227,5111
33.1253,5106
33.1280,5101
33.1307,5091
33.1333,5086
33.1360,5081
33.1387,5076
33.1413,5070
33.1440,5060
33.1467,5055
33.1493,5050
33.1520,5045
33.1547,5039
33.1573,5029
33.1600,5023
33.1627,5018
33.1653,5013
33.1680,5009
33.1707,4999
33.1733,4994
33.1760,4989
33.1787,4984
33.1813,4978
33.1840,4968
33.1867,4963
33.1893,4958
33.1920,4953
33.1947,4948
33.1973,4938
33.2000,4932
33.2027,4927
33.2053,4922
33.2080,4917
33.2107,4908
33.2133,4904
33.2160,4899
33.2187,4894
33.2213,4888
33.2240,4878
33.2267,4874
33.2293,4868
33.2320,4862
33.2347,4858
33.2373,4847
33.2400,4842
33.2427,4838
33.2453,4833
33.2480,4828
33.2507,4819
33.2533,4814
33.2560,4808
33.2587,4803
33.2613,4798
33.2640,4788
33.2667,4784
33.2693,4778
33.2720,4773
33.2747,4768
33.2773,4758
33.2800,4753
33.2827,4748
33.2853,4743
33.2880,4738
33.2907,4728
33.2933,4723
33.2960,4718
33.2987,4713
33.3013,4708
33.3040,4697
33.3067,4692
33.3093,4688
33.3120,4683
33.3147,4678
33.3173,4668
33.3200,4663
33.3227,4657
33.3253,4653
33.3280,4643
33.3307,4638
33.3333,4633
33.3360,4628
33.3387,4623
33.3413,4613
33.3440,4608
33.3467,4604
33.3493,4598
33.3520,4593
33.3547,4582
33.3573,4577
33.3600,4573
33.3627,4567
33.3653,4562
33.3680,4552
33.3707,4548
33.3733,4542
33.3760,4536
33.3787,4532
33.3813,4523
33.3840,4517
33.3867,4512
33.3893,4507
33.3920,4502
33.3947,4493
33.3973,4488
33.4000,4484
33.4027,4479
33.4053,4473
33.4080,4463
33.4107,4458
33.4133,4453
33.4160,4448
33.4187,4442
33.4213,4431
33.4240,4426
33.4267,4422
33.4293,4416
33.4320,4412
33.4347,4401
33.4373,4396
33.4400,4391
33.4427,4387
33.4453,4382
33.4480,4372
33.4507,4366
33.4533,4361
33.4560,4356
33.4587,4352
33.4613,4342
33.4640,4337
33.4667,4332
33.4693,4327
33.4720,4322
33.4747,4312
33.4773,4307
33.4800,4302
33.4827,4297
33.4853,4292
33.4880,4283
33.4907,4279
33.4933,4274
33.4960,4269
33.4987,4264
33.5013,4255
33.5040,4251
33.5067,4245
33.5093,4239
33.5120,4234
33.5147,4225
33.5173,4220
33.5200,4217
33.5227,4212
33.5253,4207
33.5280,4197
33.5307,4192
33.5333,4187
33.5360,4182
33.5387,4177
33.5413,4168
33.5440,4163
33.5467,4159
33.5493,4154
33.5520,4149
33.5547,4139
33.5573,4134
33.5600,4130
33.5627,4125
33.5653,4120
33.5680,4111
33.5707,4107
33.5733,4102
33.5760,4097
33.5787,4092
33.5813,4083
33.5840,4078
33.5867,4073
33.5893,4069
33.5920,4064
33.5947,4056
33.5973,4051
33.6000,4047
33.6027,4042
33.6053,4037
33.6080,4026
33.6107,4021
33.6133,4017
33.6160,4013
33.6187,4009
33.6213,3998
33.6240,3994
33.6267,3990
33.6293,3985
33.6320,3981
33.6347,3971
33.6373,3966
33.6400,3962
33.6427,3957
33.6453,3953
33.6480,3944
33.6507,3939
33.6533,3934
33.6560,3929
33.6587,3925
33.6613,3916
33.6640,3912
33.6667,3907
33.6693,3903
33.6720,3899
33.6747,3889
33.6773,3884
33.6800,3880
33.6827,3875
33.6853,3870
33.6880,3861
33.6907,3857
33.6933,3853
33.6960,3848
33.6987,3843
33.7013,3835
33.7040,3830
33.7067,3826
33.7093,3821
33.7120,3817
33.7147,3807
33.7173,3801
33.7200,3797
33.7227,3792
33.7253,3789
33.7280,3779
33.7307,3775
33.7333,3771
33.7360,3766
33.7387,3761
33.7413,3752
33.7440,3747
33.7467,3743
33.7493,3739
33.7520,3735
33.7547,3726
33.7573,3721
33.7600,3717
33.7627,3713
33.7653,3708
33.7680,3699
33.7707,3694
33.7733,3690
33.7760,3686
33.7787,3681
33.7813,3672
33.7840,3667
33.7867,3663
33.7893,3658
33.7920,3654
33.7947,3646
33.7973,3641
33.8000,3636
33.8027,3632
33.8053,3628
33.8080,3619
33.8107,3615
33.8133,3611
33.8160,3606
33.8187,3603
33.8213,3593
33.8240,3589
33.8267,3584
33.8293,3580
33.8320,3576
33.8347,3568
33.8373,3563
33.8400,3558
33.8427,3553
33.8453,3549
33.8480,3541
33.8507,3537
33.8533,3533
33.8560,3528
33.8587,3524
33.8613,3515
33.8640,3511
33.8667,3506
33.8693,3502
33.8720,3498
33.8747,3490
33.8773,3486
33.8800,3481
33.8827,3477
33.8853,3473
33.8880,3464
33.8907,3460
33.8933,3456
33.8960,3451
33.8987,3447
33.9013,3439
33.9040,3435
33.9067,3431
33.9093,3426
33.9120,3421
33.9147,3413
33.9173,3408
33.9200,3404
33.9227,3400
33.9253,3396
33.9280,3388
33.9307,3383
33.9333,3379
33.9360,3375
33.9387,3370
33.9413,3362
33.9440,3358
33.9467,3354
33.9493,3349
33.9520,3345
33.9547,3336
33.9573,3332
33.9600,3328
33.9627,3323
33.9653,3320
33.9680,3311
33.9707,3306
33.9733,3303
33.9760,3299
33.9787,3295
33.9813,3285
33.9840,3280
33.9867,3277
33.9893,3273
33.9920,3269
33.9947,3260
33.9973,3257
34.0000,3252
34.0027,3248
34.0053,3244
34.0080,3235
34.0107,3231
34.0133,3227
34.0160,3222
34.0187,3219
34.0213,3211
34.0240,3206
34.0267,3201
34.0293,3198
34.0320,3194
34.0347,3186
34.0373,3181
34.0400,3176
34.0427,3173
34.0453,3170
34.0480,3161
34.0507,3157
34.0533,3154
34.0560,3149
34.0587,3145
34.0613,3136
34.0640,3133
34.0667,3129
34.0693,3124
34.0720,3120
34.0747,3112
34.0773,3108
34.0800,3104
34.0827,3101
34.0853,3097
34.0880,3088
34.0907,3084
34.0933,3080
34.0960,3076
34.0987,3073
34.1013,3065
34.1040,3061
34.1067,3056
34.1093,3053
34.1120,3048
34.1147,3040
34.1173,3037
34.1200,3032
34.1227,3028
34.1253,3024
34.1280,3017
34.1307,3013
34.1333,3008
34.1360,3004
34.1387,3000
34.1413,2991
34.1440,2987
34.1467,2983
34.1493,2979
34.1520,2975
34.1547,2968
34.1573,2964
34.1600,2960
34.1627,2955
34.1653,2951
34.1680,2945
34.1707,2941
34.1733,2937
34.1760,2933
34.1787,2929
34.1813,2921
34.1840,2917
34.1867,2913
34.1893,2908
34.1920,2904
34.1947,2897
34.1973,2893
34.2000,2890
34.2027,2887
34.2053,2883
34.2080,2874
34.2107,2871
34.2133,2867
34.2160,2862
34.2187,2859
34.2213,2851
34.2240,2846
34.2267,2842
34.2293,2838
34.2320,2835
34.2347,2827
34.2373,2823
34.2400,2819
34.2427,2815
34.2453,2812
34.2480,2803
34.2507,2800
34.2533,2796
34.2560,2792
34.2587,2788
34.2613,2781
34.2640,2777
34.2667,2773
34.2693,2769
34.2720,2764
34.2747,2757
34.2773,2753
34.2800,2749
34.2827,2746
34.2853,2742
34.2880,2733
34.2907,2729
34.2933,2726
34.2960,2722
34.2987,2718
34.3013,2711
34.3040,2707
34.3067,2704
34.3093,2700
34.3120,2696
34.3147,2688
34.3173,2685
34.3200,2681
34.3227,2677
34.3253,2673
34.3280,2666
34.3307,2662
34.3333,2659
34.3360,2655
34.3387,2652
34.3413,2644
34.3440,2639
34.3467,2635
34.3493,2631
34.3520,2628
34.3547,2620
34.3573,2617
34.3600,2613
34.3627,2610
34.3653,2607
34.3680,2600
34.3707,2595
34.3733,2591
34.3760,2587
34.3787,2583
34.3813,2577
34.3840,2573
34.3867,2569
34.3893,2566
34.3920,2562
34.3947,2555
34.3973,2551
34.4000,2548
34.4027,2544
34.4053,2540
34.4080,2534
34.4107,2530
34.4133,2526
34.4160,2522
34.4187,2518
34.4213,2509
34.4240,2506
34.4267,2503
34.4293,2499
34.4320,2496
34.4347,2488
34.4373,2484
34.4400,2481
34.4427,2477
34.4453,2474
34.4480,2467
34.4507,2464
34.4533,2460
34.4560,2456
34.4587,2452
34.4613,2446
34.4640,2442
34.4667,2439
34.4693,2435
34.4720,2432
34.4747,2424
34.4773,2421
34.4800,2417
34.4827,2413
34.4853,2410
34.4880,2402
34.4907,2398
34.4933,2395
34.4960,2393
34.4987,2389
34.5013,2382
34.5040,2379
34.5067,2375
34.5093,2372
34.5120,2368
34.5147,2361
34.5173,2358
34.5200,2355
34.5227,2351
34.5253,2347
34.5280,2341
34.5307,2338
34.5333,2334
34.5360,2331
34.5387,2322
34.5413,2319
34.5440,2315
34.5467,2312
34.5493,2309
34.5520,2301
34.5547,2298
34.5573,2295
34.5600,2292
34.5627,2288
34.5653,2282
34.5680,2279
34.5707,2275
34.5733,2271
34.5760,2267
34.5787,2261
34.5813,2257
34.5840,2254
34.5867,2250
34.5893,2247
34.5920,2240
34.5947,2236
34.5973,2232
34.6000,2229
34.6027,2225
34.6053,2219
34.6080,2215
34.6107,2212
34.6133,2208
34.6160,2205
34.6187,2198
34.6213,2195
34.6240,2192
34.6267,2188
34.6293,2184
34.6320,2178
34.6347,2175
34.6373,2172
34.6400,2168
34.6427,2165
34.6453,2157
34.6480,2154
34.6507,2151
34.6533,2147
34.6560,2144
34.6587,2137
34.6613,2134
34.6640,2130
34.6667,2127
34.6693,2123
34.6720,2117
34.6747,2113
34.6773,2110
34.6800,2107
34.6827,2104
34.6853,2097
34.6880,2094
34.6907,2090
34.6933,2087
34.6960,2084
34.6987,2077
34.7013,2073
34.7040,2070
34.7067,2067
34.7093,2064
34.7120,2058
34.7147,2055
34.7173,2051
34.7200,2047
34.7227,2044
34.7253,2037
34.7280,2034
34.7307,2031
34.7333,2027
34.7360,2023
34.7387,2017
34.7413,2013
34.7440,2010
34.7467,2006
34.7493,2003
34.7520,1997
34.7547,1994
34.7573,1990
34.7600,1987
34.7627,1983
34.7653,1977
34.7680,1974
34.7707,1970
34.7733,1968
34.7760,1965
34.7787,1958
34.7813,1955
34.7840,1952
34.7867,1949
34.7893,1946
34.7920,1940
34.7947,1936
34.7973,1933
34.8000,1929
34.8027,1926
34.8053,1920
34.8080,1917
34.8107,1914
34.8133,1910
34.8160,1907
34.8187,1900
34.8213,1897
34.8240,1894
34.8267,1891
34.8293,1889
34.8320,1881
34.8347,1878
34.8373,1874
34.8400,1871
34.8427,1868
34.8453,1861
34.8480,1859
34.8507,1856
34.8533,1853
34.8560,1850
34.8587,1842
34.8613,1839
34.8640,1836
34.8667,1833
34.8693,1830
34.8720,1824
34.8747,1821
34.8773,1818
34.8800,1814
34.8827,1811
34.8853,1806
34.8880,1802
34.8907,1799
34.8933,1797
34.8960,1794
34.8987,1787
34.9013,1784
34.9040,1781
34.9067,1778
34.9093,1775
34.9120,1769
34.9147,1766
34.9173,1763
34.9200,1759
34.9227,1756
34.9253,1750
34.9280,1747
34.9307,1744
34.9333,1741
34.9360,1738
34.9387,1731
34.9413,1728
34.9440,1725
34.9467,1722
34.9493,1718
34.9520,1712
34.9547,1709
34.9573,1707
34.9600,1703
34.9627,1700
34.9653,1694
34.9680,1691
34.9707,1687
34.9733,1684
34.9760,1682
34.9787,1676
34.9813,1673
34.9840,1669
34.9867,1667
34.9893,1663
34.9920,1658
34.9947,1653
34.9973,1649
35.0000,1647
35.0027,1644
35.0053,1638
35.0080,1635
35.0107,1632
35.0133,1628
35.0160,1625
35.0187,1619
35.0213,1616
35.0240,1613
35.0267,1610
35.0293,1606
35.0320,1600
35.0347,1598
35.0373,1595
35.0400,1592
35.0427,1589
35.0453,1584
35.0480,1581
35.0507,1578
35.0533,1575
35.0560,1572
35.0587,1565
35.0613,1562
35.0640,1560
35.0667,1557
35.0693,1553
35.0720,1547
35.0747,1545
35.0773,1542
35.0800,1539
35.0827,1537
35.0853,1531
35.0880,1528
35.0907,1526
35.0933,1523
35.0960,1519
35.0987,1513
35.1013,1510
35.1040,1508
35.1067,1505
35.1093,1502
35.1120,1495
35.1147,1492
35.1173,1490
35.1200,1486
35.1227,1483
35.1253,1477
35.1280,1474
35.1307,1471
35.1333,1469
35.1360,1466
35.1387,1460
35.1413,1456
35.1440,1454
35.1467,1451
35.1493,1448
35.1520,1442
35.1547,1439
35.1573,1436
35.1600,1433
35.1627,1431
35.1653,1425
35.1680,1422
35.1707,1419
35.1733,1416
35.1760,1414
35.1787,1408
35.1813,1405
35.1840,1402
35.1867,1399
35.1893,1396
35.1920,1390
35.1947,1388
35.1973,1384
35.2000,1381
35.2027,1378
35.2053,1372
35.2080,1370
35.2107,1367
35.2133,1365
35.2160,1362
35.2187,1355
35.2213,1352
35.2240,1350
35.2267,1347
35.2293,1344
35.2320,1338
35.2347,1335
35.2373,1332
35.2400,1329
35.2427,1326
35.2453,1321
35.2480,1318
35.2507,1315
35.2533,1312
35.2560,1309
35.2587,1304
35.2613,1301
35.2640,1298
35.2667,1296
35.2693,1293
35.2720,1287
35.2747,1285
35.2773,1281
35.2800,1279
35.2827,1276
35.2853,1270
35.2880,1267
35.2907,1264
35.2933,1261
35.2960,1258
35.2987,1251
35.3013,1249
35.3040,1246
35.3067,1242
35.3093,1240
35.3120,1234
35.3147,1232
35.3173,1229
35.3200,1226
35.3227,1223
35.3253,1217
35.3280,1215
35.3307,1212
35.3333,1209
35.3360,1206
35.3387,1201
35.3413,1197
35.3440,1194
35.3467,1191
35.3493,1189
35.3520,1182
35.3547,1179
35.3573,1176
35.3600,1174
35.3627,1171
35.3653,1164
35.3680,1161
35.3707,1158
35.3733,1156
35.3760,1153
35.3787,1148
35.3813,1144
35.3840,1142
35.3867,1139
35.3893,1136
35.3920,1130
35.3947,1128
35.3973,1124
35.4000,1121
35.4027,1119
35.4053,1114
35.4080,1111
35.4107,1108
35.4133,1105
35.4160,1102
35.4187,1096
35.4213,1094
35.4240,1091
35.4267,1088
35.4293,1085
35.4320,1079
35.4347,1077
35.4373,1074
35.4400,1071
35.4427,1068
35.4453,1062
35.4480,1059
35.4507,1056
35.4533,1053
35.4560,1050
35.4587,1045
35.4613,1042
35.4640,1040
35.4667,1037
35.4693,1034
35.4720,1029
35.4747,1026
35.4773,1023
35.4800,1020
35.4827,1018
35.4853,1012
35.4880,1010
35.4907,1007
35.4933,1004
35.4960,1001
35.4987,995
35.5013,992
35.5040,990
35.5067,987
35.5093,984
35.5120,978
35.5147,976
35.5173,973
35.5200,971
35.5227,968
35.5253,963
35.5280,960
35.5307,957
35.5333,954
35.5360,952
35.5387,946
35.5413,943
35.5440,941
35.5467,938
35.5493,935
35.5520,930
35.5547,927
35.5573,924
35.5600,922
35.5627,920
35.5653,914
35.5680,911
35.5707,908
35.5733,905
35.5760,903
35.5787,897
35.5813,895
35.5840,892
35.5867,889
35.5893,886
35.5920,881
35.5947,878
35.5973,875
35.6000,872
35.6027,869
35.6053,864
35.6080,862
35.6107,858
35.6133,856
35.6160,853
35.6187,848
35.6213,845
35.6240,843
35.6267,840
35.6293,838
35.6320,832
35.6347,829
35.6373,827
35.6400,824
35.6427,821
35.6453,817
35.6480,815
35.6507,812
35.6533,809
35.6560,806
35.6587,800
35.6613,798
35.6640,795
35.6667,793
35.6693,790
35.6720,784
35.6747,782
35.6773,779
35.6800,776
35.6827,773
35.6853,768
35.6880,766
35.6907,763
35.6933,760
35.6960,757
35.6987,753
35.7013,750
35.7040,747
35.7067,744
35.7093,741
35.7120,736
35.7147,733
35.7173,731
35.7200,728
35.7227,725
35.7253,720
35.7280,717
35.7307,714
35.7333,712
35.7360,709
35.7387,703
35.7413,701
35.7440,698
35.7467,695
35.7493,693
35.7520,688
35.7547,685
35.7573,682
35.7600,679
35.7627,677
35.7653,672
35.7680,668
35.7707,666
35.7733,663
35.7760,660
35.7787,655
35.7813,652
35.7840,650
35.7867,648
35.7893,644
35.7920,641
35.7947,639
35.7973,636
35.8000,633
35.8027,630
35.8053,625
35.8080,623
35.8107,621
35.8133,618
35.8160,616
35.8187,611
35.8213,608
35.8240,605
35.8267,603
35.8293,601
35.8320,595
35.8347,593
35.8373,590
35.8400,587
35.8427,585
35.8453,581
35.8480,578
35.8507,575
35.8533,572
35.8560,567
35.8587,565
35.8613,563
35.8640,560
35.8667,558
35.8693,552
35.8720,551
35.8747,548
35.8773,545
35.8800,543
35.8827,539
35.8853,536
35.8880,534
35.8907,532
35.8933,529
35.8960,524
35.8987,521
35.9013,519
35.9040,517
35.9067,515
35.9093,510
35.9120,508
35.9147,505
35.9173,503
35.9200,501
35.9227,495
35.9253,493
35.9280,491
35.9307,488
35.9333,485
35.9360,480
35.9387,477
35.9413,475
35.9440,473
35.9467,471
35.9493,467
35.9520,465
35.9547,462
35.9573,460
35.9600,458
35.9627,453
35.9653,450
35.9680,448
35.9707,446
35.9733,444
35.9760,439
35.9787,437
35.9813,435
35.9840,433
35.9867,431
35.9893,424
35.9920,422
35.9947,421
35.9973,419
36.0000,417
36.0027,412
36.0053,410
36.0080,407
36.0107,405
36.0133,403
36.0160,398
36.0187,395
36.0213,393
36.0240,390
36.0267,388
36.0293,382
36.0320,380
36.0347,379
36.0373,377
36.0400,374
36.0427,369
36.0453,367
36.0480,365
36.0507,362
36.0533,360
36.0560,355
36.0587,353
36.0613,350
36.0640,348
36.0667,346
36.0693,341
36.0720,338
36.0747,336
36.0773,334
36.0800,332
36.0827,328
36.0853,325
36.0880,323
36.0907,321
36.0933,318
36.0960,314
36.0987,311
36.1013,308
36.1040,307
36.1067,305
36.1093,300
36.1120,298
36.1147,296
36.1173,294
36.1200,292
36.1227,287
36.1253,285
36.1280,282
36.1307,280
36.1333,278
36.1360,274
36.1387,271
36.1413,269
36.1440,267
36.1467,265
36.1493,261
36.1520,258
36.1547,255
36.1573,254
36.1600,252
36.1627,247
36.1653,244
36.1680,242
36.1707,239
36.1733,237
36.1760,233
36.1787,230
36.1813,228
36.1840,225
36.1867,223
36.1893,218
36.1920,216
36.1947,214
36.1973,212
36.2000,210
36.2027,205
36.2053,202
36.2080,201
36.2107,199
36.2133,196
36.2160,192
36.2187,189
36.2213,188
36.2240,186
36.2267,183
36.2293,179
36.2320,176
36.2347,173
36.2373,171
36.2400,169
36.2427,166
36.2453,164
36.2480,161
36.2507,158
36.2533,156
36.2560,152
36.2587,150
36.2613,148
36.2640,145
36.2667,143
36.2693,139
36.2720,137
36.2747,136
36.2773,134
36.2800,131
36.2827,126
36.2853,124
36.2880,121
36.2907,119
36.2933,117
36.2960,112
36.2987,110
36.3013,108
36.3040,106
36.3067,104
36.3093,99
36.3120,97
36.3147,95
36.3173,93
36.3200,91
36.3227,87
36.3253,86
36.3280,83
36.3307,80
36.3333,78
36.3360,73
36.3387,71
36.3413,68
36.3440,67
36.3467,65
36.3493,60
36.3520,57
36.3547,55
36.3573,54
36.3600,52
36.3627,47
36.3653,44
36.3680,42
36.3707,40
36.3733,38
36.3760,34
36.3787,32
36.3813,29
36.3840,26
36.3867,25
36.3893,21
36.3920,19
36.3947,17
36.3973,14
36.4000,10
36.4027,8
36.4053,6
36.4080,4
36.4107,2
36.4133,-3
36.4160,-5
36.4187,-7
36.4213,-9
36.4240,-12
36.4267,-16
36.4293,-18
36.4320,-20
36.4347,-22
36.4373,-24
36.4400,-28
36.4427,-30
36.4453,-33
36.4480,-35
36.4507,-37
36.4533,-41
36.4560,-43
36.4587,-45
36.4613,-47
36.4640,-49
36.4667,-53
36.4693,-55
36.4720,-58
36.4747,-60
36.4773,-62
36.4800,-66
36.4827,-68
36.4853,-70
36.4880,-72
36.4907,-74
36.4933,-78
36.4960,-79
36.4987,-81
36.5013,-84
36.5040,-85
36.5067,-90
36.5093,-92
36.5120,-95
36.5147,-97
36.5173,-99
36.5200,-103
36.5227,-106
36.5253,-108
36.5280,-110
36.5307,-112
36.5333,-116
36.5360,-118
36.5387,-120
36.5413,-122
36.5440,-124
36.5467,-128
36.5493,-131
36.5520,-132
36.5547,-134
36.5573,-137
36.5600,-141
36.5627,-143
36.5653,-145
36.5680,-147
36.5707,-149
36.5733,-152
36.5760,-155
36.5787,-158
36.5813,-159
36.5840,-160
36.5867,-164
36.5893,-165
36.5920,-167
36.5947,-169
36.5973,-171
36.6000,-175
36.6027,-177
36.6053,-179
36.6080,-181
36.6107,-183
36.6133,-187
36.6160,-189
36.6187,-191
36.6213,-193
36.6240,-195
36.6267,-199
36.6293,-200
36.6320,-203
36.6347,-205
36.6373,-207
36.6400,-210
36.6427,-212
36.6453,-214
36.6480,-217
36.6507,-219
36.6533,-222
36.6560,-224
36.6587,-226
36.6613,-227
36.6640,-229
36.6667,-234
36.6693,-235
36.6720,-237
36.6747,-239
36.6773,-241
36.6800,-245
36.6827,-248
36.6853,-250
36.6880,-252
36.6907,-253
36.6933,-258
36.6960,-259
36.6987,-261
36.7013,-263
36.7040,-265
36.7067,-268
36.7093,-271
36.7120,-273
36.7147,-275
36.7173,-277
36.7200,-282
36.7227,-283
36.7253,-285
36.7280,-286
36.7307,-288
36.7333,-292
36.7360,-295
36.7387,-297
36.7413,-299
36.7440,-301
36.7467,-304
36.7493,-306
36.7520,-309
36.7547,-311
36.7573,-312
36.7600,-318
36.7627,-319
36.7653,-321
36.7680,-323
36.7707,-324
