时间(分钟),信号值(微伏)
29.7680,6039
29.7707,6013
29.7733,5988
29.7760,5936
29.7787,5911
29.7813,5885
29.7840,5861
29.7867,5836
29.7893,5784
29.7920,5759
29.7947,5735
29.7973,5709
29.8000,5683
29.8027,5632
29.8053,5607
29.8080,5583
29.8107,5558
29.8133,5532
29.8160,5483
29.8187,5458
29.8213,5433
29.8240,5408
29.8267,5384
29.8293,5335
29.8320,5310
29.8347,5285
29.8373,5259
29.8400,5235
29.8427,5186
29.8453,5161
29.8480,5136
29.8507,5112
29.8533,5088
29.8560,5039
29.8587,5014
29.8613,4990
29.8640,4965
29.8667,4917
29.8693,4893
29.8720,4869
29.8747,4845
29.8773,4821
29.8800,4772
29.8827,4749
29.8853,4725
29.8880,4702
29.8907,4677
29.8933,4629
29.8960,4605
29.8987,4582
29.9013,4558
29.9040,4534
29.9067,4487
29.9093,4464
29.9120,4441
29.9147,4417
29.9173,4393
29.9200,4347
29.9227,4324
29.9253,4301
29.9280,4277
29.9307,4254
29.9333,4208
29.9360,4185
29.9387,4162
29.9413,4138
29.9440,4116
29.9467,4070
29.9493,4047
29.9520,4024
29.9547,4002
29.9573,3979
29.9600,3934
29.9627,3912
29.9653,3888
29.9680,3865
29.9707,3843
29.9733,3798
29.9760,3776
29.9787,3753
29.9813,3731
29.9840,3709
29.9867,3664
29.9893,3643
29.9920,3621
29.9947,3599
29.9973,3577
30.0000,3534
30.0027,3512
30.0053,3490
30.0080,3467
30.0107,3446
30.0133,3404
30.0160,3382
30.0187,3360
30.0213,3338
30.0240,3316
30.0267,3273
30.0293,3252
30.0320,3231
30.0347,3210
30.0373,3189
30.0400,3147
30.0427,3126
30.0453,3105
30.0480,3084
30.0507,3063
30.0533,3022
30.0560,3001
30.0587,2981
30.0613,2960
30.0640,2939
30.0667,2899
30.0693,2878
30.0720,2857
30.0747,2837
30.0773,2817
30.0800,2776
30.0827,2755
30.0853,2735
30.0880,2715
30.0907,2696
30.0933,2656
30.0960,2637
30.0987,2617
30.1013,2597
30.1040,2577
30.1067,2538
30.1093,2520
30.1120,2500
30.1147,2480
30.1173,2461
30.1200,2423
30.1227,2404
30.1253,2384
30.1280,2365
30.1307,2346
30.1333,2308
30.1360,2290
30.1387,2271
30.1413,2252
30.1440,2234
30.1467,2197
30.1493,2178
30.1520,2159
30.1547,2142
30.1573,2123
30.1600,2084
30.1627,2066
30.1653,2048
30.1680,2030
30.1707,2011
30.1733,1975
30.1760,1957
30.1787,1939
30.1813,1922
30.1840,1904
30.1867,1867
30.1893,1850
30.1920,1833
30.1947,1815
30.1973,1797
30.2000,1763
30.2027,1745
30.2053,1727
30.2080,1710
30.2107,1693
30.2133,1658
30.2160,1641
30.2187,1624
30.2213,1607
30.2240,1590
30.2267,1557
30.2293,1540
30.2320,1523
30.2347,1506
30.2373,1489
30.2400,1457
30.2427,1440
30.2453,1424
30.2480,1408
30.2507,1392
30.2533,1359
30.2560,1344
30.2587,1328
30.2613,1311
30.2640,1293
30.2667,1262
30.2693,1246
30.2720,1230
30.2747,1214
30.2773,1199
30.2800,1168
30.2827,1153
30.2853,1137
30.2880,1121
30.2907,1105
30.2933,1074
30.2960,1058
30.2987,1043
30.3013,1029
30.3040,1014
30.3067,983
30.3093,969
30.3120,954
30.3147,940
30.3173,924
30.3200,895
30.3227,881
30.3253,866
30.3280,851
30.3307,837
30.3333,808
30.3360,795
30.3387,781
30.3413,766
30.3440,752
30.3467,724
30.3493,709
30.3520,695
30.3547,680
30.3573,665
30.3600,639
30.3627,625
30.3653,611
30.3680,597
30.3707,583
30.3733,556
30.3760,543
30.3787,530
30.3813,516
30.3840,503
30.3867,475
30.3893,463
30.3920,449
30.3947,436
30.3973,423
30.4000,397
30.4027,384
30.4053,371
30.4080,358
30.4107,345
30.4133,320
30.4160,307
30.4187,295
30.4213,282
30.4240,270
30.4267,245
30.4293,232
30.4320,220
30.4347,207
30.4373,194
30.4400,170
30.4427,158
30.4453,147
30.4480,135
30.4507,123
30.4533,98
30.4560,87
30.4587,75
30.4613,63
30.4640,51
30.4667,27
30.4693,16
30.4720,4
30.4747,-7
30.4773,-19
30.4800,-42
30.4827,-53
30.4853,-65
30.4880,-76
30.4907,-88
30.4933,-110
30.4960,-122
30.4987,-133
30.5013,-143
30.5040,-154
30.5067,-176
30.5093,-187
30.5120,-198
30.5147,-209
30.5173,-220
30.5200,-241
30.5227,-251
30.5253,-261
30.5280,-271
30.5307,-281
30.5333,-303
30.5360,-314
30.5387,-325
30.5413,-336
30.5440,-346
30.5467,-366
30.5493,-376
30.5520,-386
30.5547,-395
30.5573,-406
30.5600,-426
30.5627,-436
30.5653,-446
30.5680,-456
30.5707,-464
30.5733,-485
30.5760,-494
30.5787,-504
30.5813,-513
30.5840,-523
30.5867,-542
30.5893,-552
30.5920,-561
30.5947,-570
30.5973,-580
30.6000,-600
30.6027,-609
30.6053,-618
30.6080,-627
30.6107,-636
30.6133,-654
30.6160,-664
30.6187,-674
30.6213,-682
30.6240,-690
30.6267,-708
30.6293,-717
30.6320,-726
30.6347,-735
30.6373,-743
30.6400,-761
30.6427,-770
30.6453,-779
30.6480,-787
30.6507,-796
30.6533,-812
30.6560,-821
30.6587,-831
30.6613,-838
30.6640,-846
30.6667,-863
30.6693,-870
30.6720,-879
30.6747,-887
30.6773,-904
30.6800,-912
30.6827,-920
30.6853,-928
30.6880,-936
30.6907,-952
30.6933,-960
30.6960,-968
30.6987,-976
30.7013,-984
30.7040,-999
30.7067,-1007
30.7093,-1014
30.7120,-1022
30.7147,-1029
30.7173,-1045
30.7200,-1053
30.7227,-1061
30.7253,-1068
30.7280,-1076
30.7307,-1090
30.7333,-1098
30.7360,-1106
30.7387,-1113
30.7413,-1121
30.7440,-1135
30.7467,-1142
30.7493,-1149
30.7520,-1157
30.7547,-1164
30.7573,-1177
30.7600,-1184
30.7627,-1191
30.7653,-1199
30.7680,-1207
30.7707,-1221
30.7733,-1227
30.7760,-1234
30.7787,-1241
30.7813,-1247
30.7840,-1261
30.7867,-1268
30.7893,-1275
30.7920,-1282
30.7947,-1290
30.7973,-1304
30.8000,-1311
30.8027,-1316
30.8053,-1322
30.8080,-1330
30.8107,-1343
30.8133,-1349
30.8160,-1356
30.8187,-1363
30.8213,-1369
30.8240,-1383
30.8267,-1390
30.8293,-1395
30.8320,-1401
30.8347,-1408
30.8373,-1420
30.8400,-1426
30.8427,-1432
30.8453,-1439
30.8480,-1446
30.8507,-1458
30.8533,-1464
30.8560,-1470
30.8587,-1476
30.8613,-1481
30.8640,-1493
30.8667,-1499
30.8693,-1505
30.8720,-1511
30.8747,-1517
30.8773,-1529
30.8800,-1535
30.8827,-1541
30.8853,-1547
30.8880,-1552
30.8907,-1563
30.8933,-1569
30.8960,-1575
30.8987,-1580
30.9013,-1586
30.9040,-1598
30.9067,-1604
30.9093,-1609
30.9120,-1614
30.9147,-1619
30.9173,-1629
30.9200,-1635
30.9227,-1640
30.9253,-1645
30.9280,-1651
30.9307,-1662
30.9333,-1668
30.9360,-1673
30.9387,-1678
30.9413,-1683
30.9440,-1695
30.9467,-1700
30.9493,-1704
30.9520,-1710
30.9547,-1716
30.9573,-1725
30.9600,-1730
30.9627,-1735
30.9653,-1740
30.9680,-1746
30.9707,-1757
30.9733,-1761
30.9760,-1766
30.9787,-1771
30.9813,-1776
30.9840,-1785
30.9867,-1790
30.9893,-1794
30.9920,-1799
30.9947,-1805
30.9973,-1815
31.0000,-1819
31.0027,-1824
31.0053,-1829
31.0080,-1834
31.0107,-1842
31.0133,-1847
31.0160,-1852
31.0187,-1856
31.0213,-1860
31.0240,-1870
31.0267,-1875
31.0293,-1880
31.0320,-1884
31.0347,-1889
31.0373,-1898
31.0400,-1902
31.0427,-1906
31.0453,-1911
31.0480,-1916
31.0507,-1924
31.0533,-1928
31.0560,-1932
31.0587,-1936
31.0613,-1945
31.0640,-1949
31.0667,-1954
31.0693,-1957
31.0720,-1962
31.0747,-1971
31.0773,-1975
31.0800,-1979
31.0827,-1984
31.0853,-1988
31.0880,-1995
31.0907,-2000
31.0933,-2004
31.0960,-2009
31.0987,-2012
31.1013,-2020
31.1040,-2024
31.1067,-2028
31.1093,-2031
31.1120,-2034
31.1147,-2043
31.1173,-2047
31.1200,-2050
31.1227,-2054
31.1253,-2058
31.1280,-2066
31.1307,-2069
31.1333,-2073
31.1360,-2077
31.1387,-2081
31.1413,-2088
31.1440,-2092
31.1467,-2096
31.1493,-2099
31.1520,-2103
31.1547,-2110
31.1573,-2114
31.1600,-2117
31.1627,-2121
31.1653,-2125
31.1680,-2133
31.1707,-2136
31.1733,-2139
31.1760,-2143
31.1787,-2147
31.1813,-2154
31.1840,-2157
31.1867,-2160
31.1893,-2164
31.1920,-2167
31.1947,-2175
31.1973,-2178
31.2000,-2182
31.2027,-2184
31.2053,-2188
31.2080,-2195
31.2107,-2198
31.2133,-2202
31.2160,-2205
31.2187,-2210
31.2213,-2216
31.2240,-2219
31.2267,-2223
31.2293,-2226
31.2320,-2230
31.2347,-2237
31.2373,-2241
31.2400,-2245
31.2427,-2246
31.2453,-2249
31.2480,-2257
31.2507,-2260
31.2533,-2265
31.2560,-2267
31.2587,-2270
31.2613,-2277
31.2640,-2280
31.2667,-2283
31.2693,-2286
31.2720,-2289
31.2747,-2295
31.2773,-2299
31.2800,-2301
31.2827,-2303
31.2853,-2306
31.2880,-2311
31.2907,-2314
31.2933,-2317
31.2960,-2320
31.2987,-2323
31.3013,-2328
31.3040,-2331
31.3067,-2335
31.3093,-2338
31.3120,-2341
31.3147,-2345
31.3173,-2348
31.3200,-2351
31.3227,-2354
31.3253,-2357
31.3280,-2363
31.3307,-2366
31.3333,-2369
31.3360,-2371
31.3387,-2374
31.3413,-2380
31.3440,-2383
31.3467,-2386
31.3493,-2389
31.3520,-2391
31.3547,-2397
31.3573,-2400
31.3600,-2402
31.3627,-2405
31.3653,-2407
31.3680,-2413
31.3707,-2416
31.3733,-2419
31.3760,-2421
31.3787,-2424
31.3813,-2429
31.3840,-2433
31.3867,-2435
31.3893,-2438
31.3920,-2440
31.3947,-2444
31.3973,-2448
31.4000,-2450
31.4027,-2453
31.4053,-2456
31.4080,-2461
31.4107,-2464
31.4133,-2467
31.4160,-2469
31.4187,-2472
31.4213,-2477
31.4240,-2480
31.4267,-2482
31.4293,-2485
31.4320,-2488
31.4347,-2493
31.4373,-2496
31.4400,-2499
31.4427,-2502
31.4453,-2505
31.4480,-2510
31.4507,-2513
31.4533,-2515
31.4560,-2518
31.4587,-2520
31.4613,-2526
31.4640,-2528
31.4667,-2531
31.4693,-2533
31.4720,-2536
31.4747,-2541
31.4773,-2544
31.4800,-2547
31.4827,-2549
31.4853,-2552
31.4880,-2554
31.4907,-2559
31.4933,-2562
31.4960,-2564
31.4987,-2565
31.5013,-2568
31.5040,-2572
31.5067,-2574
31.5093,-2577
31.5120,-2580
31.5147,-2582
31.5173,-2587
31.5200,-2590
31.5227,-2592
31.5253,-2594
31.5280,-2596
31.5307,-2601
31.5333,-2603
31.5360,-2606
31.5387,-2608
31.5413,-2611
31.5440,-2614
31.5467,-2616
31.5493,-2619
31.5520,-2620
31.5547,-2622
31.5573,-2627
31.5600,-2629
31.5627,-2633
31.5653,-2635
31.5680,-2638
31.5707,-2642
31.5733,-2644
31.5760,-2646
31.5787,-2648
31.5813,-2649
31.5840,-2654
31.5867,-2656
31.5893,-2658
31.5920,-2660
31.5947,-2663
31.5973,-2666
31.6000,-2668
31.6027,-2671
31.6053,-2673
31.6080,-2675
31.6107,-2678
31.6133,-2680
31.6160,-2683
31.6187,-2685
31.6213,-2687
31.6240,-2692
31.6267,-2694
31.6293,-2696
31.6320,-2698
31.6347,-2700
31.6373,-2704
31.6400,-2706
31.6427,-2708
31.6453,-2711
31.6480,-2713
31.6507,-2716
31.6533,-2719
31.6560,-2720
31.6587,-2723
31.6613,-2726
31.6640,-2729
31.6667,-2731
31.6693,-2734
31.6720,-2736
31.6747,-2739
31.6773,-2742
31.6800,-2743
31.6827,-2744
31.6853,-2747
31.6880,-2751
31.6907,-2752
31.6933,-2755
31.6960,-2757
31.6987,-2760
31.7013,-2765
31.7040,-2766
31.7067,-2768
31.7093,-2770
31.7120,-2772
31.7147,-2775
31.7173,-2778
31.7200,-2781
31.7227,-2784
31.7253,-2785
31.7280,-2788
31.7307,-2789
31.7333,-2793
31.7360,-2796
31.7387,-2796
31.7413,-2801
31.7440,-2803
31.7467,-2802
31.7493,-2805
31.7520,-2807
31.7547,-2812
31.7573,-2813
31.7600,-2816
31.7627,-2818
31.7653,-2820
31.7680,-2823
31.7707,-2824
31.7733,-2825
31.7760,-2827
31.7787,-2830
31.7813,-2833
31.7840,-2835
31.7867,-2835
31.7893,-2837
31.7920,-2839
31.7947,-2846
31.7973,-2847
31.8000,-2848
31.8027,-2848
31.8053,-2851
31.8080,-2854
31.8107,-2856
31.8133,-2858
31.8160,-2862
31.8187,-2865
31.8213,-2864
31.8240,-2866
31.8267,-2867
31.8293,-2869
31.8320,-2872
31.8347,-2876
31.8373,-2878
31.8400,-2879
31.8427,-2880
31.8453,-2881
31.8480,-2885
31.8507,-2886
31.8533,-2888
31.8560,-2890
31.8587,-2893
31.8613,-2895
31.8640,-2895
31.8667,-2898
31.8693,-2900
31.8720,-2900
31.8747,-2905
31.8773,-2906
31.8800,-2907
31.8827,-2907
31.8853,-2910
31.8880,-2913
31.8907,-2915
31.8933,-2917
31.8960,-2917
31.8987,-2917
31.9013,-2923
31.9040,-2924
31.9067,-2926
31.9093,-2927
31.9120,-2928
31.9147,-2932
31.9173,-2936
31.9200,-2936
31.9227,-2937
31.9253,-2939
31.9280,-2946
31.9307,-2948
31.9333,-2950
31.9360,-2950
31.9387,-2951
31.9413,-2955
31.9440,-2957
31.9467,-2959
31.9493,-2960
31.9520,-2961
31.9547,-2965
31.9573,-2967
31.9600,-2968
31.9627,-2970
31.9653,-2973
31.9680,-2976
31.9707,-2979
31.9733,-2979
31.9760,-2982
31.9787,-2985
31.9813,-2987
31.9840,-2990
31.9867,-2992
31.9893,-2993
31.9920,-2996
31.9947,-2998
31.9973,-3000
32.0000,-3001
32.0027,-3003
32.0053,-3006
32.0080,-3011
32.0107,-3012
32.0133,-3013
32.0160,-3012
32.0187,-3013
32.0213,-3019
32.0240,-3021
32.0267,-3023
32.0293,-3028
32.0320,-3030
32.0347,-3030
32.0373,-3029
32.0400,-3034
32.0427,-3040
32.0453,-3040
32.0480,-3042
32.0507,-3044
32.0533,-3045
32.0560,-3046
32.0587,-3049
32.0613,-3053
32.0640,-3057
32.0667,-3058
32.0693,-3060
32.0720,-3061
32.0747,-3063
32.0773,-3067
32.0800,-3071
32.0827,-3070
32.0853,-3069
32.0880,-3074
32.0907,-3077
32.0933,-3076
32.0960,-3076
32.0987,-3080
32.1013,-3083
32.1040,-3085
32.1067,-3087
32.1093,-3089
32.1120,-3091
32.1147,-3093
32.1173,-3095
32.1200,-3097
32.1227,-3099
32.1253,-3100
32.1280,-3104
32.1307,-3104
32.1333,-3106
32.1360,-3107
32.1387,-3109
32.1413,-3113
32.1440,-3114
32.1467,-3116
32.1493,-3118
32.1520,-3119
32.1547,-3122
32.1573,-3125
32.1600,-3127
32.1627,-3128
32.1653,-3128
32.1680,-3132
32.1707,-3133
32.1733,-3135
32.1760,-3138
32.1787,-3139
32.1813,-3144
32.1840,-3144
32.1867,-3146
32.1893,-3148
32.1920,-3149
32.1947,-3153
32.1973,-3155
32.2000,-3156
32.2027,-3157
32.2053,-3159
32.2080,-3163
32.2107,-3165
32.2133,-3166
32.2160,-3168
32.2187,-3170
32.2213,-3173
32.2240,-3174
32.2267,-3176
32.2293,-3178
32.2320,-3181
32.2347,-3184
32.2373,-3186
32.2400,-3187
32.2427,-3189
32.2453,-3193
32.2480,-3194
32.2507,-3195
32.2533,-3197
32.2560,-3199
32.2587,-3203
32.2613,-3205
32.2640,-3207
32.2667,-3209
32.2693,-3211
32.2720,-3214
32.2747,-3216
32.2773,-3218
32.2800,-3220
32.2827,-3222
32.2853,-3225
32.2880,-3227
32.2907,-3228
32.2933,-3230
32.2960,-3232
32.2987,-3234
32.3013,-3236
32.3040,-3237
32.3067,-3239
32.3093,-3244
32.3120,-3247
32.3147,-3247
32.3173,-3250
32.3200,-3251
32.3227,-3254
32.3253,-3256
32.3280,-3257
32.3307,-3259
32.3333,-3261
32.3360,-3262
32.3387,-3266
32.3413,-3268
32.3440,-3269
32.3467,-3271
32.3493,-3273
32.3520,-3273
32.3547,-3279
32.3573,-3281
32.3600,-3284
32.3627,-3284
32.3653,-3285
32.3680,-3287
32.3707,-3289
32.3733,-3290
32.3760,-3293
32.3787,-3295
32.3813,-3297
32.3840,-3298
32.3867,-3300
32.3893,-3303
32.3920,-3304
32.3947,-3306
32.3973,-3307
32.4000,-3308
32.4027,-3311
32.4053,-3314
32.4080,-3315
32.4107,-3315
32.4133,-3318
32.4160,-3321
32.4187,-3323
32.4213,-3325
32.4240,-3325
32.4267,-3327
32.4293,-3328
32.4320,-3332
32.4347,-3333
32.4373,-3334
32.4400,-3336
32.4427,-3338
32.4453,-3341
32.4480,-3342
32.4507,-3343
32.4533,-3346
32.4560,-3347
32.4587,-3348
32.4613,-3350
32.4640,-3352
32.4667,-3353
32.4693,-3356
32.4720,-3360
32.4747,-3361
32.4773,-3362
32.4800,-3363
32.4827,-3366
32.4853,-3368
32.4880,-3370
32.4907,-3372
32.4933,-3375
32.4960,-3376
32.4987,-3378
32.5013,-3380
32.5040,-3381
32.5067,-3382
32.5093,-3384
32.5120,-3388
32.5147,-3389
32.5173,-3391
32.5200,-3394
32.5227,-3396
32.5253,-3399
32.5280,-3400
32.5307,-3402
32.5333,-3404
32.5360,-3407
32.5387,-3408
32.5413,-3410
32.5440,-3412
32.5467,-3414
32.5493,-3416
32.5520,-3419
32.5547,-3421
32.5573,-3423
32.5600,-3423
32.5627,-3424
32.5653,-3426
32.5680,-3428
32.5707,-3429
32.5733,-3431
32.5760,-3432
32.5787,-3435
32.5813,-3436
32.5840,-3438
32.5867,-3439
32.5893,-3440
32.5920,-3442
32.5947,-3443
32.5973,-3445
32.6000,-3446
32.6027,-3447
32.6053,-3450
32.6080,-3451
32.6107,-3453
32.6133,-3454
32.6160,-3455
32.6187,-3457
32.6213,-3460
32.6240,-3461
32.6267,-3462
32.6293,-3464
32.6320,-3467
32.6347,-3468
32.6373,-3470
32.6400,-3471
32.6427,-3473
32.6453,-3475
32.6480,-3476
32.6507,-3477
32.6533,-3478
32.6560,-3480
32.6587,-3483
32.6613,-3483
32.6640,-3485
32.6667,-3487
32.6693,-3488
32.6720,-3491
32.6747,-3492
32.6773,-3493
32.6800,-3494
32.6827,-3495
32.6853,-3498
32.6880,-3500
32.6907,-3501
32.6933,-3502
32.6960,-3504
32.6987,-3507
32.7013,-3508
32.7040,-3510
32.7067,-3512
32.7093,-3513
32.7120,-3514
32.7147,-3516
32.7173,-3518
32.7200,-3520
32.7227,-3522
32.7253,-3524
32.7280,-3525
32.7307,-3527
32.7333,-3528
32.7360,-3530
32.7387,-3532
32.7413,-3534
32.7440,-3536
32.7467,-3537
32.7493,-3538
32.7520,-3541
32.7547,-3543
32.7573,-3543
32.7600,-3545
32.7627,-3546
32.7653,-3549
32.7680,-3550
32.7707,-3551
32.7733,-3552
32.7760,-3553
32.7787,-3556
32.7813,-3557
32.7840,-3559
32.7867,-3560
32.7893,-3562
32.7920,-3565
32.7947,-3566
32.7973,-3567
32.8000,-3569
32.8027,-3570
32.8053,-3573
32.8080,-3574
32.8107,-3575
32.8133,-3576
32.8160,-3577
32.8187,-3580
32.8213,-3581
32.8240,-3583
32.8267,-3584
32.8293,-3584
32.8320,-3588
32.8347,-3590
32.8373,-3591
32.8400,-3592
32.8427,-3593
32.8453,-3596
32.8480,-3598
32.8507,-3599
32.8533,-3601
32.8560,-3602
32.8587,-3604
32.8613,-3604
32.8640,-3605
32.8667,-3606
32.8693,-3607
32.8720,-3611
32.8747,-3612
32.8773,-3613
32.8800,-3615
32.8827,-3617
32.8853,-3620
32.8880,-3621
32.8907,-3622
32.8933,-3624
32.8960,-3624
32.8987,-3626
32.9013,-3627
32.9040,-3629
32.9067,-3630
32.9093,-3631
32.9120,-3634
32.9147,-3636
32.9173,-3638
32.9200,-3639
32.9227,-3641
32.9253,-3643
32.9280,-3644
32.9307,-3645
32.9333,-3647
32.9360,-3648
32.9387,-3651
32.9413,-3652
32.9440,-3654
32.9467,-3655
32.9493,-3656
32.9520,-3659
32.9547,-3661
32.9573,-3662
32.9600,-3663
32.9627,-3663
32.9653,-3666
32.9680,-3668
32.9707,-3670
32.9733,-3671
32.9760,-3672
32.9787,-3674
32.9813,-3674
32.9840,-3676
32.9867,-3678
32.9893,-3680
32.9920,-3683
32.9947,-3684
32.9973,-3686
33.0000,-3687
33.0027,-3688
33.0053,-3690
33.0080,-3692
33.0107,-3693
33.0133,-3695
33.0160,-3696
33.0187,-3698
33.0213,-3699
33.0240,-3701
33.0267,-3701
33.0293,-3703
33.0320,-3706
33.0347,-3708
33.0373,-3709
33.0400,-3710
33.0427,-3711
33.0453,-3713
33.0480,-3714
33.0507,-3715
33.0533,-3717
33.0560,-3718
33.0587,-3721
33.0613,-3723
33.0640,-3724
33.0667,-3725
33.0693,-3727
33.0720,-3729
33.0747,-3730
33.0773,-3732
33.0800,-3733
33.0827,-3734
33.0853,-3736
33.0880,-3737
33.0907,-3740
33.0933,-3741
33.0960,-3742
33.0987,-3745
33.1013,-3746
33.1040,-3747
33.1067,-3748
33.1093,-3749
33.1120,-3752
33.1147,-3753
33.1173,-3754
33.1200,-3756
33.1227,-3757
33.1253,-3760
33.1280,-3761
33.1307,-3763
33.1333,-3764
33.1360,-3765
33.1387,-3768
33.1413,-3769
33.1440,-3770
33.1467,-3771
33.1493,-3772
33.1520,-3775
33.1547,-3776
33.1573,-3777
33.1600,-3779
33.1627,-3781
33.1653,-3784
33.1680,-3785
33.1707,-3786
33.1733,-3788
33.1760,-3789
33.1787,-3791
33.1813,-3792
33.1840,-3793
33.1867,-3794
33.1893,-3796
33.1920,-3799
33.1947,-3800
33.1973,-3801
33.2000,-3802
33.2027,-3804
33.2053,-3805
33.2080,-3807
33.2107,-3809
33.2133,-3810
33.2160,-3811
33.2187,-3813
33.2213,-3815
33.2240,-3816
33.2267,-3816
33.2293,-3818
33.2320,-3821
33.2347,-3822
33.2373,-3824
33.2400,-3825
33.2427,-3825
33.2453,-3828
33.2480,-3829
33.2507,-3831
33.2533,-3832
33.2560,-3834
33.2587,-3836
33.2613,-3838
33.2640,-3839
33.2667,-3840
33.2693,-3840
33.2720,-3843
33.2747,-3845
33.2773,-3846
33.2800,-3847
33.2827,-3848
33.2853,-3851
33.2880,-3852
33.2907,-3853
33.2933,-3854
33.2960,-3855
33.2987,-3857
33.3013,-3859
33.3040,-3860
33.3067,-3861
33.3093,-3862
33.3120,-3865
33.3147,-3866
33.3173,-3867
33.3200,-3868
33.3227,-3869
33.3253,-3872
33.3280,-3873
33.3307,-3873
33.3333,-3875
33.3360,-3876
33.3387,-3879
33.3413,-3879
33.3440,-3881
33.3467,-3882
33.3493,-3883
33.3520,-3885
33.3547,-3887
33.3573,-3888
33.3600,-3889
33.3627,-3891
33.3653,-3893
33.3680,-3895
33.3707,-3897
33.3733,-3898
33.3760,-3899
33.3787,-3901
33.3813,-3902
33.3840,-3903
33.3867,-3904
33.3893,-3906
33.3920,-3909
33.3947,-3910
33.3973,-3911
33.4000,-3913
33.4027,-3914
33.4053,-3917
33.4080,-3917
33.4107,-3919
33.4133,-3920
33.4160,-3921
33.4187,-3924
33.4213,-3925
33.4240,-3926
33.4267,-3928
33.4293,-3930
33.4320,-3932
33.4347,-3934
33.4373,-3934
33.4400,-3935
33.4427,-3936
33.4453,-3940
33.4480,-3941
33.4507,-3943
33.4533,-3943
33.4560,-3945
33.4587,-3947
33.4613,-3949
33.4640,-3950
33.4667,-3951
33.4693,-3952
33.4720,-3954
33.4747,-3955
33.4773,-3956
33.4800,-3957
33.4827,-3958
33.4853,-3961
33.4880,-3962
33.4907,-3964
33.4933,-3965
33.4960,-3967
33.4987,-3969
33.5013,-3969
33.5040,-3970
33.5067,-3971
33.5093,-3974
33.5120,-3975
33.5147,-3977
33.5173,-3977
33.5200,-3978
33.5227,-3980
33.5253,-3981
33.5280,-3983
33.5307,-3984
33.5333,-3985
33.5360,-3988
33.5387,-3988
33.5413,-3989
33.5440,-3991
33.5467,-3992
33.5493,-3994
33.5520,-3996
33.5547,-3997
33.5573,-3998
33.5600,-3999
33.5627,-4001
33.5653,-4002
33.5680,-4004
33.5707,-4004
33.5733,-4005
33.5760,-4008
33.5787,-4009
33.5813,-4010
33.5840,-4011
33.5867,-4012
33.5893,-4015
33.5920,-4016
33.5947,-4017
33.5973,-4018
33.6000,-4019
33.6027,-4022
33.6053,-4023
33.6080,-4024
33.6107,-4025
33.6133,-4026
33.6160,-4028
33.6187,-4028
33.6213,-4029
33.6240,-4030
33.6267,-4031
33.6293,-4034
33.6320,-4035
33.6347,-4036
33.6373,-4036
33.6400,-4038
33.6427,-4040
33.6453,-4041
33.6480,-4042
33.6507,-4044
33.6533,-4044
33.6560,-4047
33.6587,-4048
33.6613,-4049
33.6640,-4050
33.6667,-4050
33.6693,-4052
33.6720,-4053
33.6747,-4054
33.6773,-4055
33.6800,-4056
33.6827,-4059
33.6853,-4060
33.6880,-4061
33.6907,-4063
33.6933,-4063
33.6960,-4065
33.6987,-4067
33.7013,-4069
33.7040,-4069
33.7067,-4070
33.7093,-4072
33.7120,-4073
33.7147,-4074
33.7173,-4075
33.7200,-4077
33.7227,-4078
33.7253,-4079
33.7280,-4080
33.7307,-4082
33.7333,-4083
33.7360,-4085
33.7387,-4086
33.7413,-4087
33.7440,-4088
33.7467,-4089
33.7493,-4090
33.7520,-4091
33.7547,-4093
33.7573,-4094
33.7600,-4095
33.7627,-4097
33.7653,-4098
33.7680,-4098
33.7707,-4100
33.7733,-4101
33.7760,-4103
33.7787,-4104
33.7813,-4105
33.7840,-4105
33.7867,-4106
33.7893,-4108
33.7920,-4109
33.7947,-4111
33.7973,-4113
33.8000,-4113
33.8027,-4114
33.8053,-4116
33.8080,-4117
33.8107,-4118
33.8133,-4118
33.8160,-4121
33.8187,-4121
33.8213,-4123
33.8240,-4124
33.8267,-4125
33.8293,-4128
33.8320,-4129
33.8347,-4129
33.8373,-4129
33.8400,-4130
33.8427,-4132
33.8453,-4133
33.8480,-4134
33.8507,-4135
33.8533,-4136
33.8560,-4138
33.8587,-4139
33.8613,-4140
33.8640,-4141
33.8667,-4142
33.8693,-4143
33.8720,-4145
33.8747,-4146
33.8773,-4146
33.8800,-4147
33.8827,-4149
33.8853,-4149
33.8880,-4151
33.8907,-4151
33.8933,-4152
33.8960,-4154
33.8987,-4155
33.9013,-4157
33.9040,-4158
33.9067,-4159
33.9093,-4161
33.9120,-4162
33.9147,-4163
33.9173,-4164
33.9200,-4166
33.9227,-4168
33.9253,-4168
33.9280,-4169
33.9307,-4170
33.9333,-4171
33.9360,-4173
33.9387,-4174
33.9413,-4175
33.9440,-4176
33.9467,-4177
33.9493,-4180
33.9520,-4180
33.9547,-4180
33.9573,-4181
33.9600,-4182
33.9627,-4186
33.9653,-4187
33.9680,-4187
33.9707,-4188
33.9733,-4189
33.9760,-4192
33.9787,-4192
33.9813,-4194
33.9840,-4195
33.9867,-4195
33.9893,-4198
33.9920,-4199
33.9947,-4199
33.9973,-4200
34.0000,-4202
34.0027,-4204
34.0053,-4205
34.0080,-4205
34.0107,-4206
34.0133,-4208
34.0160,-4210
34.0187,-4211
34.0213,-4212
34.0240,-4213
34.0267,-4215
34.0293,-4216
