时间(分钟),信号值(微伏)
27.5440,37191
27.5467,37115
27.5493,37039
27.5520,36962
27.5547,36886
27.5573,36736
27.5600,36660
27.5627,36586
27.5653,36511
27.5680,36437
27.5707,36289
27.5733,36216
27.5760,36144
27.5787,36071
27.5813,35998
27.5840,35855
27.5867,35784
27.5893,35713
27.5920,35643
27.5947,35572
27.5973,35433
27.6000,35364
27.6027,35295
27.6053,35227
27.6080,35158
27.6107,35025
27.6133,34959
27.6160,34893
27.6187,34827
27.6213,34761
27.6240,34632
27.6267,34568
27.6293,34505
27.6320,34442
27.6347,34380
27.6373,34256
27.6400,34195
27.6427,34135
27.6453,34074
27.6480,34014
27.6507,33897
27.6533,33839
27.6560,33782
27.6587,33724
27.6613,33668
27.6640,33558
27.6667,33503
27.6693,33449
27.6720,33395
27.6747,33342
27.6773,33238
27.6800,33187
27.6827,33135
27.6853,33085
27.6880,33035
27.6907,32938
27.6933,32891
27.6960,32844
27.6987,32797
27.7013,32751
27.7040,32660
27.7067,32616
27.7093,32572
27.7120,32529
27.7147,32487
27.7173,32404
27.7200,32364
27.7227,32323
27.7253,32284
27.7280,32246
27.7307,32170
27.7333,32133
27.7360,32096
27.7387,32061
27.7413,32026
27.7440,31957
27.7467,31924
27.7493,31891
27.7520,31860
27.7547,31829
27.7573,31768
27.7600,31739
27.7627,31710
27.7653,31682
27.7680,31655
27.7707,31602
27.7733,31576
27.7760,31550
27.7787,31526
27.7813,31503
27.7840,31456
27.7867,31434
27.7893,31414
27.7920,31393
27.7947,31372
27.7973,31334
27.8000,31316
27.8027,31299
27.8053,31282
27.8080,31265
27.8107,31234
27.8133,31219
27.8160,31204
27.8187,31192
27.8213,31179
27.8240,31155
27.8267,31144
27.8293,31134
27.8320,31124
27.8347,31114
27.8373,31097
27.8400,31089
27.8427,31082
27.8453,31075
27.8480,31069
27.8507,31058
27.8533,31053
27.8560,31050
27.8587,31046
27.8613,31043
27.8640,31039
27.8667,31037
27.8693,31036
27.8720,31035
27.8747,31036
27.8773,31037
27.8800,31039
27.8827,31040
27.8853,31043
27.8880,31046
27.8907,31053
27.8933,31058
27.8960,31063
27.8987,31069
27.9013,31074
27.9040,31087
27.9067,31094
27.9093,31102
27.9120,31110
27.9147,31119
27.9173,31136
27.9200,31145
27.9227,31155
27.9253,31165
27.9280,31176
27.9307,31197
27.9333,31209
27.9360,31220
27.9387,31232
27.9413,31245
27.9440,31271
27.9467,31284
27.9493,31298
27.9520,31312
27.9547,31326
27.9573,31356
27.9600,31371
27.9627,31386
27.9653,31403
27.9680,31418
27.9707,31450
27.9733,31466
27.9760,31483
27.9787,31500
27.9813,31533
27.9840,31551
27.9867,31569
27.9893,31586
27.9920,31604
27.9947,31641
27.9973,31659
28.0000,31678
28.0027,31697
28.0053,31716
28.0080,31754
28.0107,31772
28.0133,31791
28.0160,31811
28.0187,31831
28.0213,31870
28.0240,31890
28.0267,31910
28.0293,31930
28.0320,31950
28.0347,31991
28.0373,32011
28.0400,32031
28.0427,32051
28.0453,32072
28.0480,32111
28.0507,32131
28.0533,32151
28.0560,32171
28.0587,32191
28.0613,32231
28.0640,32251
28.0667,32271
28.0693,32290
28.0720,32310
28.0747,32350
28.0773,32370
28.0800,32389
28.0827,32409
28.0853,32429
28.0880,32467
28.0907,32487
28.0933,32506
28.0960,32524
28.0987,32543
28.1013,32580
28.1040,32598
28.1067,32617
28.1093,32635
28.1120,32653
28.1147,32688
28.1173,32705
28.1200,32723
28.1227,32740
28.1253,32757
28.1280,32791
28.1307,32808
28.1333,32825
28.1360,32841
28.1387,32858
28.1413,32890
28.1440,32905
28.1467,32920
28.1493,32936
28.1520,32951
28.1547,32981
28.1573,32995
28.1600,33010
28.1627,33024
28.1653,33038
28.1680,33065
28.1707,33078
28.1733,33091
28.1760,33103
28.1787,33116
28.1813,33140
28.1840,33152
28.1867,33164
28.1893,33175
28.1920,33187
28.1947,33208
28.1973,33219
28.2000,33229
28.2027,33239
28.2053,33249
28.2080,33268
28.2107,33277
28.2133,33285
28.2160,33294
28.2187,33302
28.2213,33318
28.2240,33326
28.2267,33333
28.2293,33340
28.2320,33347
28.2347,33359
28.2373,33366
28.2400,33372
28.2427,33378
28.2453,33384
28.2480,33394
28.2507,33399
28.2533,33403
28.2560,33408
28.2587,33411
28.2613,33418
28.2640,33422
28.2667,33424
28.2693,33427
28.2720,33430
28.2747,33434
28.2773,33436
28.2800,33438
28.2827,33438
28.2853,33439
28.2880,33441
28.2907,33441
28.2933,33442
28.2960,33442
28.2987,33442
28.3013,33441
28.3040,33440
28.3067,33438
28.3093,33438
28.3120,33436
28.3147,33433
28.3173,33431
28.3200,33429
28.3227,33426
28.3253,33424
28.3280,33417
28.3307,33415
28.3333,33411
28.3360,33408
28.3387,33405
28.3413,33398
28.3440,33393
28.3467,33389
28.3493,33384
28.3520,33379
28.3547,33370
28.3573,33365
28.3600,33360
28.3627,33354
28.3653,33348
28.3680,33338
28.3707,33332
28.3733,33326
28.3760,33320
28.3787,33314
28.3813,33301
28.3840,33294
28.3867,33287
28.3893,33280
28.3920,33272
28.3947,33258
28.3973,33251
28.4000,33244
28.4027,33237
28.4053,33230
28.4080,33214
28.4107,33206
28.4133,33199
28.4160,33191
28.4187,33183
28.4213,33166
28.4240,33157
28.4267,33149
28.4293,33140
28.4320,33132
28.4347,33115
28.4373,33107
28.4400,33098
28.4427,33089
28.4453,33081
28.4480,33064
28.4507,33054
28.4533,33045
28.4560,33037
28.4587,33029
28.4613,33010
28.4640,33001
28.4667,32992
28.4693,32982
28.4720,32973
28.4747,32954
28.4773,32944
28.4800,32935
28.4827,32925
28.4853,32916
28.4880,32897
28.4907,32888
28.4933,32879
28.4960,32870
28.4987,32860
28.5013,32841
28.5040,32832
28.5067,32822
28.5093,32814
28.5120,32804
28.5147,32786
28.5173,32777
28.5200,32767
28.5227,32758
28.5253,32749
28.5280,32731
28.5307,32721
28.5333,32712
28.5360,32704
28.5387,32695
28.5413,32678
28.5440,32670
28.5467,32661
28.5493,32653
28.5520,32642
28.5547,32625
28.5573,32617
28.5600,32609
28.5627,32601
28.5653,32593
28.5680,32577
28.5707,32570
28.5733,32561
28.5760,32553
28.5787,32546
28.5813,32529
28.5840,32522
28.5867,32515
28.5893,32506
28.5920,32498
28.5947,32482
28.5973,32476
28.6000,32470
28.6027,32462
28.6053,32453
28.6080,32438
28.6107,32432
28.6133,32426
28.6160,32419
28.6187,32412
28.6213,32399
28.6240,32391
28.6267,32384
28.6293,32378
28.6320,32371
28.6347,32359
28.6373,32353
28.6400,32347
28.6427,32341
28.6453,32334
28.6480,32322
28.6507,32315
28.6533,32309
28.6560,32303
28.6587,32297
28.6613,32285
28.6640,32279
28.6667,32273
28.6693,32268
28.6720,32257
28.6747,32251
28.6773,32244
28.6800,32238
28.6827,32233
28.6853,32223
28.6880,32218
28.6907,32212
28.6933,32207
28.6960,32202
28.6987,32192
28.7013,32187
28.7040,32180
28.7067,32174
28.7093,32171
28.7120,32160
28.7147,32155
28.7173,32149
28.7200,32144
28.7227,32139
28.7253,32131
28.7280,32125
28.7307,32119
28.7333,32114
28.7360,32109
28.7387,32098
28.7413,32093
28.7440,32088
28.7467,32083
28.7493,32079
28.7520,32069
28.7547,32065
28.7573,32061
28.7600,32057
28.7627,32049
28.7653,32039
28.7680,32033
28.7707,32028
28.7733,32023
28.7760,32018
28.7787,32008
28.7813,32003
28.7840,31998
28.7867,31992
28.7893,31987
28.7920,31977
28.7947,31972
28.7973,31967
28.8000,31962
28.8027,31955
28.8053,31944
28.8080,31939
28.8107,31933
28.8133,31928
28.8160,31922
28.8187,31910
28.8213,31905
28.8240,31899
28.8267,31893
28.8293,31888
28.8320,31876
28.8347,31869
28.8373,31864
28.8400,31857
28.8427,31851
28.8453,31839
28.8480,31833
28.8507,31827
28.8533,31820
28.8560,31813
28.8587,31802
28.8613,31795
28.8640,31787
28.8667,31782
28.8693,31775
28.8720,31759
28.8747,31753
28.8773,31746
28.8800,31740
28.8827,31733
28.8853,31719
28.8880,31711
28.8907,31703
28.8933,31696
28.8960,31690
28.8987,31675
28.9013,31667
28.9040,31659
28.9067,31652
28.9093,31643
28.9120,31628
28.9147,31620
28.9173,31612
28.9200,31604
28.9227,31596
28.9253,31579
28.9280,31571
28.9307,31562
28.9333,31555
28.9360,31546
28.9387,31529
28.9413,31521
28.9440,31512
28.9467,31503
28.9493,31495
28.9520,31478
28.9547,31469
28.9573,31460
28.9600,31450
28.9627,31442
28.9653,31424
28.9680,31415
28.9707,31406
28.9733,31397
28.9760,31388
28.9787,31369
28.9813,31359
28.9840,31350
28.9867,31341
28.9893,31332
28.9920,31313
28.9947,31304
28.9973,31295
29.0000,31285
29.0027,31275
29.0053,31256
29.0080,31246
29.0107,31236
29.0133,31227
29.0160,31217
29.0187,31197
29.0213,31188
29.0240,31178
29.0267,31168
29.0293,31158
29.0320,31138
29.0347,31128
29.0373,31119
29.0400,31108
29.0427,31098
29.0453,31077
29.0480,31067
29.0507,31057
29.0533,31047
29.0560,31036
29.0587,31016
29.0613,31006
29.0640,30996
29.0667,30985
29.0693,30975
29.0720,30954
29.0747,30944
29.0773,30933
29.0800,30923
29.0827,30913
29.0853,30891
29.0880,30880
29.0907,30870
29.0933,30859
29.0960,30848
29.0987,30827
29.1013,30816
29.1040,30805
29.1067,30795
29.1093,30785
29.1120,30763
29.1147,30753
29.1173,30742
29.1200,30731
29.1227,30720
29.1253,30699
29.1280,30688
29.1307,30678
29.1333,30667
29.1360,30656
29.1387,30634
29.1413,30624
29.1440,30614
29.1467,30603
29.1493,30592
29.1520,30569
29.1547,30559
29.1573,30548
29.1600,30537
29.1627,30526
29.1653,30503
29.1680,30492
29.1707,30482
29.1733,30469
29.1760,30458
29.1787,30436
29.1813,30424
29.1840,30412
29.1867,30401
29.1893,30379
29.1920,30367
29.1947,30355
29.1973,30343
29.2000,30333
29.2027,30310
29.2053,30298
29.2080,30287
29.2107,30274
29.2133,30262
29.2160,30240
29.2187,30228
29.2213,30216
29.2240,30204
29.2267,30192
29.2293,30168
29.2320,30156
29.2347,30144
29.2373,30131
29.2400,30119
29.2427,30095
29.2453,30083
29.2480,30071
29.2507,30059
29.2533,30047
29.2560,30022
29.2587,30009
29.2613,29997
29.2640,29984
29.2667,29971
29.2693,29947
29.2720,29934
29.2747,29921
29.2773,29909
29.2800,29896
29.2827,29870
29.2853,29856
29.2880,29843
29.2907,29831
29.2933,29818
29.2960,29791
29.2987,29779
29.3013,29766
29.3040,29753
29.3067,29739
29.3093,29712
29.3120,29700
29.3147,29686
29.3173,29672
29.3200,29658
29.3227,29632
29.3253,29618
29.3280,29605
29.3307,29591
29.3333,29577
29.3360,29549
29.3387,29535
29.3413,29521
29.3440,29507
29.3467,29494
29.3493,29466
29.3520,29451
29.3547,29437
29.3573,29423
29.3600,29408
29.3627,29381
29.3653,29367
29.3680,29353
29.3707,29339
29.3733,29325
29.3760,29295
29.3787,29281
29.3813,29266
29.3840,29251
29.3867,29237
29.3893,29208
29.3920,29193
29.3947,29178
29.3973,29163
29.4000,29149
29.4027,29120
29.4053,29104
29.4080,29090
29.4107,29075
29.4133,29060
29.4160,29030
29.4187,29014
29.4213,28999
29.4240,28984
29.4267,28968
29.4293,28938
29.4320,28923
29.4347,28907
29.4373,28892
29.4400,28876
29.4427,28845
29.4453,28830
29.4480,28815
29.4507,28799
29.4533,28784
29.4560,28752
29.4587,28737
29.4613,28721
29.4640,28706
29.4667,28690
29.4693,28658
29.4720,28642
29.4747,28626
29.4773,28610
29.4800,28594
29.4827,28562
29.4853,28546
29.4880,28529
29.4907,28513
29.4933,28496
29.4960,28464
29.4987,28449
29.5013,28433
29.5040,28417
29.5067,28401
29.5093,28368
29.5120,28351
29.5147,28335
29.5173,28319
29.5200,28302
29.5227,28269
29.5253,28253
29.5280,28236
29.5307,28219
29.5333,28203
29.5360,28169
29.5387,28152
29.5413,28135
29.5440,28119
29.5467,28103
29.5493,28069
29.5520,28053
29.5547,28035
29.5573,28018
29.5600,28001
29.5627,27965
29.5653,27948
29.5680,27931
29.5707,27913
29.5733,27895
29.5760,27861
29.5787,27844
29.5813,27826
29.5840,27809
29.5867,27790
29.5893,27756
29.5920,27738
29.5947,27720
29.5973,27703
29.6000,27685
29.6027,27649
29.6053,27631
29.6080,27613
29.6107,27595
29.6133,27577
29.6160,27541
29.6187,27523
29.6213,27505
29.6240,27487
29.6267,27468
29.6293,27432
29.6320,27414
29.6347,27395
29.6373,27377
29.6400,27359
29.6427,27322
29.6453,27303
29.6480,27285
29.6507,27267
29.6533,27248
29.6560,27212
29.6587,27192
29.6613,27174
29.6640,27155
29.6667,27136
29.6693,27098
29.6720,27079
29.6747,27060
29.6773,27041
29.6800,27022
29.6827,26984
29.6853,26964
29.6880,26946
29.6907,26927
29.6933,26908
29.6960,26869
29.6987,26850
29.7013,26830
29.7040,26811
29.7067,26792
29.7093,26754
29.7120,26734
29.7147,26715
29.7173,26696
29.7200,26676
29.7227,26637
29.7253,26618
29.7280,26598
29.7307,26579
29.7333,26558
29.7360,26518
29.7387,26498
29.7413,26478
29.7440,26458
29.7467,26438
29.7493,26398
29.7520,26378
29.7547,26358
29.7573,26338
29.7600,26317
29.7627,26277
29.7653,26257
29.7680,26236
29.7707,26216
29.7733,26196
29.7760,26155
29.7787,26135
29.7813,26114
29.7840,26093
29.7867,26072
29.7893,26032
29.7920,26013
29.7947,25992
29.7973,25971
29.8000,25950
29.8027,25908
29.8053,25887
29.8080,25866
29.8107,25846
29.8133,25826
29.8160,25784
29.8187,25763
29.8213,25741
29.8240,25720
29.8267,25699
29.8293,25658
29.8320,25636
29.8347,25615
29.8373,25593
29.8400,25573
29.8427,25531
29.8453,25509
29.8480,25488
29.8507,25466
29.8533,25445
29.8560,25402
29.8587,25380
29.8613,25359
29.8640,25337
29.8667,25315
29.8693,25272
29.8720,25250
29.8747,25229
29.8773,25207
29.8800,25185
29.8827,25141
29.8853,25119
29.8880,25097
29.8907,25075
29.8933,25053
29.8960,25010
29.8987,24988
29.9013,24966
29.9040,24943
29.9067,24921
29.9093,24876
29.9120,24854
29.9147,24831
29.9173,24808
29.9200,24786
29.9227,24742
29.9253,24721
29.9280,24698
29.9307,24675
29.9333,24652
29.9360,24607
29.9387,24585
29.9413,24563
29.9440,24539
29.9467,24516
29.9493,24471
29.9520,24448
29.9547,24424
29.9573,24401
29.9600,24378
29.9627,24334
29.9653,24311
29.9680,24287
29.9707,24265
29.9733,24241
29.9760,24195
29.9787,24172
29.9813,24148
29.9840,24124
29.9867,24101
29.9893,24056
29.9920,24034
29.9947,24011
29.9973,23987
30.0000,23963
30.0027,23916
30.0053,23893
30.0080,23869
30.0107,23846
30.0133,23799
30.0160,23776
30.0187,23752
30.0213,23728
30.0240,23705
30.0267,23658
30.0293,23634
30.0320,23610
30.0347,23587
30.0373,23563
30.0400,23516
30.0427,23492
30.0453,23468
30.0480,23444
30.0507,23420
30.0533,23373
30.0560,23349
30.0587,23325
30.0613,23302
30.0640,23279
30.0667,23230
30.0693,23206
30.0720,23182
30.0747,23158
30.0773,23134
30.0800,23086
30.0827,23062
30.0853,23037
30.0880,23013
30.0907,22988
30.0933,22940
30.0960,22916
30.0987,22891
30.1013,22866
30.1040,22842
30.1067,22794
30.1093,22770
30.1120,22745
30.1147,22721
30.1173,22696
30.1200,22648
30.1227,22623
30.1253,22599
30.1280,22574
30.1307,22550
30.1333,22500
30.1360,22475
30.1387,22451
30.1413,22426
30.1440,22402
30.1467,22354
30.1493,22329
30.1520,22304
30.1547,22279
30.1573,22254
30.1600,22204
30.1627,22179
30.1653,22154
30.1680,22130
30.1707,22105
30.1733,22054
30.1760,22029
30.1787,22004
30.1813,21979
30.1840,21954
30.1867,21905
30.1893,21878
30.1920,21853
30.1947,21828
30.1973,21802
30.2000,21752
30.2027,21727
30.2053,21701
30.2080,21676
30.2107,21651
30.2133,21600
30.2160,21575
30.2187,21551
30.2213,21526
30.2240,21500
30.2267,21450
30.2293,21424
30.2320,21398
30.2347,21373
30.2373,21348
30.2400,21297
30.2427,21271
30.2453,21246
30.2480,21221
30.2507,21195
30.2533,21143
30.2560,21117
30.2587,21092
30.2613,21066
30.2640,21041
30.2667,20990
30.2693,20964
30.2720,20939
30.2747,20914
30.2773,20888
30.2800,20836
30.2827,20810
30.2853,20784
30.2880,20758
30.2907,20733
30.2933,20681
30.2960,20655
30.2987,20629
30.3013,20603
30.3040,20577
30.3067,20525
30.3093,20499
30.3120,20474
30.3147,20447
30.3173,20421
30.3200,20369
30.3227,20344
30.3253,20317
30.3280,20291
30.3307,20265
30.3333,20213
30.3360,20187
30.3387,20161
30.3413,20136
30.3440,20110
30.3467,20057
30.3493,20031
30.3520,20005
30.3547,19979
30.3573,19953
30.3600,19900
30.3627,19874
30.3653,19849
30.3680,19822
30.3707,19795
30.3733,19741
30.3760,19716
30.3787,19690
30.3813,19663
30.3840,19637
30.3867,19584
30.3893,19558
30.3920,19532
30.3947,19505
30.3973,19478
30.4000,19426
30.4027,19399
30.4053,19372
30.4080,19345
30.4107,19319
30.4133,19266
30.4160,19239
30.4187,19212
30.4213,19186
30.4240,19159
30.4267,19105
30.4293,19079
30.4320,19052
30.4347,19026
30.4373,19000
30.4400,18945
30.4427,18919
30.4453,18893
30.4480,18865
30.4507,18837
30.4533,18785
30.4560,18759
30.4587,18731
30.4613,18705
30.4640,18678
30.4667,18626
30.4693,18598
30.4720,18572
30.4747,18544
30.4773,18517
30.4800,18464
30.4827,18437
30.4853,18410
30.4880,18383
30.4907,18356
30.4933,18301
30.4960,18274
30.4987,18248
30.5013,18220
30.5040,18194
30.5067,18140
30.5093,18112
30.5120,18084
30.5147,18058
30.5173,18031
30.5200,17977
30.5227,17949
30.5253,17922
30.5280,17895
30.5307,17869
30.5333,17814
30.5360,17786
30.5387,17758
30.5413,17732
30.5440,17705
30.5467,17650
30.5493,17623
30.5520,17596
30.5547,17568
30.5573,17541
30.5600,17486
30.5627,17460
30.5653,17432
30.5680,17405
30.5707,17377
30.5733,17323
30.5760,17296
30.5787,17268
30.5813,17241
30.5840,17214
30.5867,17159
30.5893,17131
30.5920,17103
30.5947,17076
30.5973,17049
30.6000,16993
30.6027,16967
30.6053,16940
30.6080,16912
30.6107,16885
30.6133,16831
30.6160,16802
30.6187,16775
30.6213,16747
30.6240,16719
30.6267,16665
30.6293,16638
30.6320,16610
30.6347,16582
30.6373,16555
30.6400,16501
30.6427,16474
30.6453,16446
30.6480,16418
30.6507,16390
30.6533,16335
30.6560,16308
30.6587,16281
30.6613,16253
30.6640,16225
30.6667,16170
30.6693,16143
30.6720,16115
30.6747,16088
30.6773,16060
30.6800,16005
30.6827,15978
30.6853,15950
30.6880,15923
30.6907,15895
30.6933,15840
30.6960,15812
30.6987,15784
30.7013,15756
30.7040,15729
30.7067,15674
30.7093,15647
30.7120,15619
30.7147,15591
30.7173,15565
30.7200,15508
30.7227,15481
30.7253,15453
30.7280,15426
30.7307,15397
30.7333,15342
30.7360,15315
30.7387,15288
30.7413,15260
30.7440,15232
30.7467,15177
30.7493,15149
30.7520,15122
30.7547,15094
30.7573,15067
30.7600,15011
30.7627,14984
30.7653,14957
30.7680,14929
30.7707,14902
30.7733,14847
30.7760,14820
30.7787,14793
30.7813,14765
30.7840,14736
30.7867,14681
30.7893,14654
30.7920,14626
30.7947,14598
30.7973,14571
30.8000,14516
30.8027,14488
30.8053,14461
30.8080,14434
30.8107,14406
30.8133,14351
30.8160,14324
30.8187,14296
30.8213,14268
30.8240,14241
30.8267,14185
30.8293,14158
30.8320,14131
30.8347,14103
30.8373,14076
30.8400,14022
30.8427,13995
30.8453,13967
30.8480,13941
30.8507,13913
30.8533,13858
30.8560,13831
30.8587,13803
30.8613,13775
30.8640,13748
30.8667,13694
30.8693,13667
30.8720,13640
30.8747,13612
30.8773,13585
30.8800,13530
30.8827,13503
30.8853,13476
30.8880,13448
30.8907,13421
30.8933,13366
30.8960,13339
30.8987,13312
30.9013,13286
30.9040,13258
30.9067,13203
30.9093,13176
30.9120,13149
30.9147,13122
30.9173,13095
30.9200,13041
30.9227,13013
30.9253,12987
30.9280,12959
30.9307,12932
30.9333,12879
30.9360,12852
30.9387,12824
30.9413,12797
30.9440,12771
30.9467,12716
30.9493,12689
30.9520,12662
30.9547,12635
30.9573,12609
30.9600,12555
30.9627,12528
30.9653,12501
30.9680,12474
30.9707,12447
30.9733,12394
30.9760,12367
30.9787,12340
30.9813,12313
30.9840,12286
30.9867,12233
30.9893,12206
30.9920,12178
30.9947,12151
30.9973,12125
31.0000,12072
31.0027,12045
31.0053,12018
31.0080,11991
31.0107,11964
31.0133,11909
31.0160,11883
31.0187,11856
31.0213,11830
31.0240,11803
31.0267,11749
31.0293,11723
31.0320,11696
31.0347,11669
31.0373,11642
31.0400,11588
31.0427,11562
31.0453,11535
31.0480,11508
31.0507,11481
31.0533,11429
31.0560,11402
31.0587,11374
31.0613,11348
31.0640,11322
31.0667,11269
31.0693,11243
31.0720,11216
31.0747,11190
31.0773,11163
31.0800,11111
31.0827,11084
31.0853,11058
31.0880,11031
31.0907,11005
31.0933,10953
31.0960,10927
31.0987,10900
31.1013,10874
31.1040,10848
31.1067,10796
31.1093,10770
31.1120,10744
31.1147,10718
31.1173,10691
31.1200,10639
31.1227,10612
31.1253,10586
31.1280,10560
31.1307,10534
31.1333,10481
31.1360,10455
31.1387,10429
31.1413,10403
31.1440,10377
31.1467,10324
31.1493,10298
31.1520,10274
31.1547,10247
31.1573,10221
31.1600,10170
31.1627,10143
31.1653,10118
31.1680,10092
31.1707,10066
31.1733,10015
31.1760,9990
31.1787,9964
31.1813,9938
31.1840,9912
31.1867,9861
31.1893,9836
31.1920,9810
31.1947,9785
31.1973,9759
31.2000,9709
31.2027,9683
31.2053,9657
31.2080,9631
31.2107,9606
31.2133,9556
31.2160,9530
31.2187,9505
31.2213,9480
31.2240,9454
31.2267,9404
31.2293,9379
31.2320,9354
31.2347,9328
31.2373,9302
31.2400,9252
31.2427,9227
31.2453,9202
31.2480,9176
31.2507,9151
31.2533,9102
31.2560,9077
31.2587,9052
31.2613,9026
31.2640,9001
31.2667,8951
31.2693,8927
31.2720,8902
31.2747,8876
31.2773,8851
31.2800,8802
31.2827,8777
31.2853,8752
31.2880,8727
31.2907,8677
31.2933,8653
31.2960,8629
31.2987,8604
31.3013,8580
31.3040,8529
31.3067,8505
31.3093,8480
31.3120,8456
31.3147,8431
31.3173,8382
31.3200,8357
31.3227,8333
31.3253,8308
31.3280,8283
31.3307,8235
31.3333,8210
31.3360,8186
31.3387,8161
31.3413,8137
31.3440,8089
31.3467,8065
31.3493,8041
31.3520,8016
31.3547,7992
31.3573,7945
31.3600,7920
31.3627,7895
31.3653,7871
31.3680,7847
31.3707,7799
31.3733,7775
31.3760,7752
31.3787,7728
31.3813,7705
31.3840,7657
31.3867,7633
31.3893,7609
31.3920,7586
31.3947,7562
31.3973,7515
31.4000,7491
31.4027,7467
31.4053,7444
31.4080,7420
31.4107,7374
31.4133,7350
31.4160,7326
31.4187,7303
31.4213,7280
31.4240,7232
31.4267,7208
31.4293,7185
31.4320,7161
31.4347,7139
31.4373,7092
31.4400,7069
31.4427,7046
31.4453,7023
31.4480,7000
31.4507,6954
31.4533,6931
31.4560,6908
31.4587,6885
31.4613,6861
31.4640,6817
31.4667,6794
31.4693,6771
31.4720,6748
31.4747,6724
31.4773,6678
31.4800,6656
31.4827,6633
31.4853,6610
31.4880,6587
31.4907,6543
31.4933,6521
31.4960,6498
31.4987,6476
31.5013,6454
31.5040,6409
31.5067,6387
31.5093,6364
31.5120,6341
31.5147,6319
31.5173,6274
31.5200,6251
31.5227,6229
31.5253,6207
31.5280,6185
31.5307,6141
31.5333,6118
31.5360,6096
31.5387,6073
31.5413,6052
31.5440,6008
31.5467,5986
31.5493,5964
31.5520,5942
31.5547,5920
31.5573,5877
31.5600,5855
31.5627,5833
31.5653,5812
31.5680,5790
31.5707,5748
31.5733,5726
31.5760,5705
31.5787,5683
31.5813,5661
31.5840,5619
31.5867,5598
31.5893,5576
31.5920,5555
31.5947,5535
31.5973,5492
31.6000,5471
31.6027,5449
31.6053,5428
31.6080,5407
31.6107,5365
31.6133,5343
31.6160,5322
31.6187,5301
31.6213,5281
31.6240,5239
31.6267,5217
31.6293,5197
31.6320,5176
31.6347,5156
31.6373,5114
31.6400,5094
31.6427,5074
31.6453,5053
31.6480,5033
31.6507,4991
31.6533,4970
31.6560,4950
31.6587,4931
31.6613,4910
31.6640,4870
31.6667,4850
31.6693,4830
31.6720,4810
31.6747,4790
31.6773,4749
31.6800,4729
31.6827,4709
31.6853,4689
31.6880,4669
31.6907,4630
31.6933,4610
31.6960,4590
31.6987,4570
31.7013,4550
31.7040,4510
31.7067,4490
31.7093,4471
31.7120,4451
31.7147,4432
31.7173,4394
31.7200,4375
31.7227,4355
31.7253,4335
31.7280,4315
31.7307,4277
31.7333,4258
31.7360,4239
31.7387,4220
31.7413,4201
31.7440,4163
31.7467,4144
31.7493,4125
31.7520,4106
31.7547,4087
31.7573,4049
31.7600,4031
31.7627,4012
31.7653,3994
31.7680,3975
31.7707,3938
31.7733,3919
31.7760,3901
31.7787,3883
31.7813,3864
31.7840,3827
31.7867,3808
31.7893,3790
31.7920,3772
31.7947,3754
31.7973,3718
31.8000,3700
31.8027,3682
31.8053,3664
31.8080,3646
31.8107,3610
31.8133,3592
31.8160,3574
31.8187,3556
31.8213,3539
31.8240,3503
31.8267,3486
31.8293,3469
31.8320,3451
31.8347,3433
31.8373,3399
31.8400,3382
31.8427,3364
31.8453,3346
31.8480,3328
31.8507,3294
31.8533,3277
31.8560,3260
31.8587,3243
31.8613,3227
31.8640,3193
31.8667,3176
31.8693,3159
31.8720,3142
31.8747,3124
31.8773,3091
31.8800,3074
31.8827,3058
31.8853,3041
31.8880,3025
31.8907,2992
31.8933,2975
31.8960,2959
31.8987,2942
31.9013,2925
31.9040,2893
31.9067,2878
31.9093,2862
31.9120,2846
31.9147,2829
31.9173,2796
31.9200,2780
31.9227,2764
31.9253,2748
31.9280,2732
31.9307,2699
31.9333,2684
31.9360,2669
31.9387,2653
31.9413,2638
31.9440,2606
31.9467,2590
31.9493,2575
31.9520,2559
31.9547,2543
31.9573,2512
31.9600,2497
31.9627,2481
31.9653,2466
31.9680,2436
31.9707,2421
31.9733,2406
31.9760,2391
31.9787,2375
31.9813,2345
31.9840,2330
31.9867,2315
31.9893,2301
31.9920,2286
31.9947,2256
31.9973,2242
32.0000,2227
32.0027,2212
32.0053,2196
32.0080,2167
32.0107,2153
32.0133,2138
32.0160,2123
32.0187,2108
32.0213,2079
32.0240,2065
32.0267,2051
32.0293,2036
32.0320,2023
32.0347,1993
32.0373,1979
32.0400,1965
32.0427,1951
32.0453,1937
32.0480,1908
32.0507,1895
32.0533,1880
32.0560,1866
32.0587,1851
32.0613,1824
32.0640,1809
32.0667,1795
32.0693,1782
32.0720,1768
32.0747,1741
32.0773,1727
32.0800,1713
32.0827,1700
32.0853,1686
32.0880,1659
32.0907,1646
32.0933,1633
32.0960,1619
32.0987,1605
32.1013,1578
32.1040,1564
32.1067,1551
32.1093,1538
32.1120,1525
32.1147,1500
32.1173,1486
32.1200,1472
32.1227,1459
32.1253,1447
32.1280,1422
32.1307,1409
32.1333,1396
32.1360,1382
32.1387,1369
32.1413,1344
32.1440,1331
32.1467,1317
32.1493,1304
32.1520,1292
32.1547,1266
32.1573,1254
32.1600,1241
32.1627,1229
32.1653,1216
32.1680,1191
32.1707,1179
32.1733,1167
32.1760,1154
32.1787,1141
32.1813,1115
32.1840,1103
32.1867,1091
32.1893,1079
32.1920,1067
32.1947,1043
32.1973,1031
32.2000,1018
32.2027,1006
