时间(分钟),信号值(微伏),温度,信号值(微伏),
14.3413,8238,226.690148,-4715.857048,
14.344,8239,226.714094,-4715.618767,
14.3467,8242,226.785932,-4715.380487,
14.3493,8243,226.809878,-4715.142207,
14.352,8245,226.85777,-4714.903927,
14.3547,8246,226.881716,-4714.665647,
14.3573,8248,226.929608,-4714.427367,
14.36,8250,226.9775,-4714.189086,
14.3627,8252,227.025392,-4713.950806,
14.3653,8253,227.049338,-4713.712526,
14.368,8254,227.073284,-4713.474246,
14.3707,8256,227.121176,-4713.235966,
14.3733,8258,227.169068,-4712.997686,
14.376,8260,227.21696,-4712.759405,
14.3787,8261,227.240906,-4712.521125,
14.3813,8262,227.264852,-4712.282845,
14.384,8264,227.312744,-4712.044565,
14.3867,8267,227.384582,-4711.806285,
14.3893,8268,227.408528,-4711.568004,
14.392,8269,227.432474,-4711.329724,
14.3947,8270,227.45642,-4711.091444,
14.3973,8272,227.504312,-4710.853164,
14.4,8275,227.57615,-4710.614884,
14.4027,8276,227.600096,-4710.376604,
14.4053,8277,227.624042,-4710.138323,
14.408,8278,227.647988,-4709.900043,
14.4107,8280,227.69588,-4709.661763,
14.4133,8283,227.767718,-4709.423483,
14.416,8284,227.791664,-4709.185203,
14.4187,8285,227.81561,-4708.946923,
14.4213,8286,227.839556,-4708.708642,
14.424,8288,227.887448,-4708.470362,
14.4267,8291,227.959286,-4708.232082,
14.4293,8292,227.983232,-4707.993802,
14.432,8293,228.007178,-4707.755522,
14.4347,8294,228.031124,-4707.517241,
14.4373,8296,228.079016,-4707.278961,
14.44,8299,228.150854,-4707.040681,
14.4427,8300,228.1748,-4706.802401,
14.4453,8301,228.198746,-4706.564121,
14.448,8302,228.222692,-4706.325841,
14.4507,8304,228.270584,-4706.08756,
14.4533,8307,228.342422,-4705.84928,
14.456,8308,228.366368,-4705.611,
14.4587,8309,228.390314,-4705.37272,
14.4613,8311,228.438206,-4705.13444,
14.464,8312,228.462152,-4704.896159,
14.4667,8315,228.53399,-4704.657879,
14.4693,8316,228.557936,-4704.419599,
14.472,8317,228.581882,-4704.181319,
14.4747,8319,228.629774,-4703.943039,
14.4773,8320,228.65372,-4703.704759,
14.48,8323,228.725558,-4703.466478,
14.4827,8324,228.749504,-4703.228198,
14.4853,8325,228.77345,-4702.989918,
14.488,8327,228.821342,-4702.751638,
14.4907,8328,228.845288,-4702.513358,
14.4933,8331,228.917126,-4702.275078,
14.496,8332,228.941072,-4702.036797,
14.4987,8333,228.965018,-4701.798517,
14.5013,8335,229.01291,-4701.560237,
14.504,8336,229.036856,-4701.321957,
14.5067,8338,229.084748,-4701.083677,
14.5093,8340,229.13264,-4700.845396,
14.512,8341,229.156586,-4700.607116,
14.5147,8343,229.204478,-4700.368836,
14.5173,8344,229.228424,-4700.130556,
14.52,8346,229.276316,-4699.892276,
14.5227,8348,229.324208,-4699.653996,
14.5253,8349,229.348154,-4699.415715,
14.528,8350,229.3721,-4699.177435,
14.5307,8352,229.419992,-4698.939155,
14.5333,8354,229.467884,-4698.700875,
14.536,8356,229.515776,-4698.462595,
14.5387,8357,229.539722,-4698.224315,
14.5413,8358,229.563668,-4697.986034,
14.544,8360,229.61156,-4697.747754,
14.5467,8363,229.683398,-4697.509474,
14.5493,8363,229.683398,-4697.271194,
14.552,8365,229.73129,-4697.032914,
14.5547,8366,229.755236,-4696.794633,
14.5573,8367,229.779182,-4696.556353,
14.56,8370,229.85102,-4696.318073,
14.5627,8371,229.874966,-4696.079793,
14.5653,8373,229.922858,-4695.841513,
14.568,8374,229.946804,-4695.603233,
14.5707,8375,229.97075,-4695.364952,
14.5733,8377,230.018642,-4695.126672,
14.576,8379,230.066534,-4694.888392,
14.5787,8381,230.114426,-4694.650112,
14.5813,8382,230.138372,-4694.411832,
14.584,8383,230.162318,-4694.173552,
14.5867,8386,230.234156,-4693.935271,
14.5893,8387,230.258102,-4693.696991,
14.592,8388,230.282048,-4693.458711,
14.5947,8390,230.32994,-4693.220431,
14.5973,8391,230.353886,-4692.982151,
14.6,8393,230.401778,-4692.74387,
14.6027,8395,230.44967,-4692.50559,
14.6053,8396,230.473616,-4692.26731,
14.608,8398,230.521508,-4692.02903,
14.6107,8399,230.545454,-4691.79075,
14.6133,8401,230.593346,-4691.55247,
14.616,8403,230.641238,-4691.314189,
14.6187,8404,230.665184,-4691.075909,
14.6213,8406,230.713076,-4690.837629,
14.624,8407,230.737022,-4690.599349,
14.6267,8410,230.80886,-4690.361069,
14.6293,8411,230.832806,-4690.122789,
14.632,8412,230.856752,-4689.884508,
14.6347,8413,230.880698,-4689.646228,
14.6373,8414,230.904644,-4689.407948,
14.64,8417,230.976482,-4689.169668,
14.6427,8419,231.024374,-4688.931388,
14.6453,8420,231.04832,-4688.693107,
14.648,8421,231.072266,-4688.454827,
14.6507,8423,231.120158,-4688.216547,
14.6533,8425,231.16805,-4687.978267,
14.656,8426,231.191996,-4687.739987,
14.6587,8428,231.239888,-4687.501707,
14.6613,8429,231.263834,-4687.263426,
14.664,8430,231.28778,-4687.025146,
14.6667,8433,231.359618,-4686.786866,
14.6693,8434,231.383564,-4686.548586,
14.672,8436,231.431456,-4686.310306,
14.6747,8437,231.455402,-4686.072025,
14.6773,8438,231.479348,-4685.833745,
14.68,8441,231.551186,-4685.595465,
14.6827,8442,231.575132,-4685.357185,
14.6853,8444,231.623024,-4685.118905,
14.688,8445,231.64697,-4684.880625,
14.6907,8446,231.670916,-4684.642344,
14.6933,8449,231.742754,-4684.404064,
14.696,8451,231.790646,-4684.165784,
14.6987,8452,231.814592,-4683.927504,
14.7013,8453,231.838538,-4683.689224,
14.704,8455,231.88643,-4683.450944,
14.7067,8457,231.934322,-4683.212663,
14.7093,8458,231.958268,-4682.974383,
14.712,8460,232.00616,-4682.736103,
14.7147,8461,232.030106,-4682.497823,
14.7173,8462,232.054052,-4682.259543,
14.72,8465,232.12589,-4682.021262,
14.7227,8467,232.173782,-4681.782982,
14.7253,8468,232.197728,-4681.544702,
14.728,8469,232.221674,-4681.306422,
14.7307,8471,232.269566,-4681.068142,
14.7333,8473,232.317458,-4680.829862,
14.736,8475,232.36535,-4680.591581,
14.7387,8476,232.389296,-4680.353301,
14.7413,8477,232.413242,-4680.115021,
14.744,8479,232.461134,-4679.876741,
14.7467,8481,232.509026,-4679.638461,
14.7493,8482,232.532972,-4679.400181,
14.752,8484,232.580864,-4679.1619,
14.7547,8485,232.60481,-4678.92362,
14.7573,8487,232.652702,-4678.68534,
14.76,8490,232.72454,-4678.44706,
14.7627,8491,232.748486,-4678.20878,
14.7653,8492,232.772432,-4677.970499,
14.768,8494,232.820324,-4677.732219,
14.7707,8495,232.84427,-4677.493939,
14.7733,8498,232.916108,-4677.255659,
14.776,8499,232.940054,-4677.017379,
14.7787,8501,232.987946,-4676.779099,
14.7813,8502,233.011892,-4676.540818,
14.784,8504,233.059784,-4676.302538,
14.7867,8506,233.107676,-4676.064258,
14.7893,8508,233.155568,-4675.825978,
14.792,8509,233.179514,-4675.587698,
14.7947,8510,233.20346,-4675.349418,
14.7973,8512,233.251352,-4675.111137,
14.8,8515,233.32319,-4674.872857,
14.8027,8516,233.347136,-4674.634577,
14.8053,8517,233.371082,-4674.396297,
14.808,8518,233.395028,-4674.158017,
14.8107,8520,233.44292,-4673.919736,
14.8133,8523,233.514758,-4673.681456,
14.816,8524,233.538704,-4673.443176,
14.8187,8525,233.56265,-4673.204896,
14.8213,8527,233.610542,-4672.966616,
14.824,8528,233.634488,-4672.728336,
14.8267,8531,233.706326,-4672.490055,
14.8293,8532,233.730272,-4672.251775,
14.832,8534,233.778164,-4672.013495,
14.8347,8535,233.80211,-4671.775215,
14.8373,8537,233.850002,-4671.536935,
14.84,8539,233.897894,-4671.298655,
14.8427,8541,233.945786,-4671.060374,
14.8453,8542,233.969732,-4670.822094,
14.848,8544,234.017624,-4670.583814,
14.8507,8545,234.04157,-4670.345534,
14.8533,8548,234.113408,-4670.107254,
14.856,8549,234.137354,-4669.868973,
14.8587,8550,234.1613,-4669.630693,
14.8613,8552,234.209192,-4669.392413,
14.864,8553,234.233138,-4669.154133,
14.8667,8556,234.304976,-4668.915853,
14.8693,8557,234.328922,-4668.677573,
14.872,8559,234.376814,-4668.439292,
14.8747,8560,234.40076,-4668.201012,
14.8773,8562,234.448652,-4667.962732,
14.88,8564,234.496544,-4667.724452,
14.8827,8566,234.544436,-4667.486172,
14.8853,8567,234.568382,-4667.247892,
14.888,8569,234.616274,-4667.009611,
14.8907,8570,234.64022,-4666.771331,
14.8933,8573,234.712058,-4666.533051,
14.896,8575,234.75995,-4666.294771,
14.8987,8576,234.783896,-4666.056491,
14.9013,8577,234.807842,-4665.81821,
14.904,8579,234.855734,-4665.57993,
14.9067,8581,234.903626,-4665.34165,
14.9093,8583,234.951518,-4665.10337,
14.912,8584,234.975464,-4664.86509,
14.9147,8586,235.023356,-4664.62681,
14.9173,8587,235.047302,-4664.388529,
14.92,8590,235.11914,-4664.150249,
14.9227,8592,235.167032,-4663.911969,
14.9253,8593,235.190978,-4663.673689,
14.928,8594,235.214924,-4663.435409,
14.9307,8596,235.262816,-4663.197128,
14.9333,8599,235.334654,-4662.958848,
14.936,8600,235.3586,-4662.720568,
14.9387,8601,235.382546,-4662.482288,
14.9413,8603,235.430438,-4662.244008,
14.944,8604,235.454384,-4662.005728,
14.9467,8607,235.526222,-4661.767447,
14.9493,8608,235.550168,-4661.529167,
14.952,8610,235.59806,-4661.290887,
14.9547,8611,235.622006,-4661.052607,
14.9573,8613,235.669898,-4660.814327,
14.96,8616,235.741736,-4660.576047,
14.9627,8617,235.765682,-4660.337766,
14.9653,8618,235.789628,-4660.099486,
14.968,8620,235.83752,-4659.861206,
14.9707,8621,235.861466,-4659.622926,
14.9733,8624,235.933304,-4659.384646,
14.976,8625,235.95725,-4659.146365,
14.9787,8627,236.005142,-4658.908085,
14.9813,8628,236.029088,-4658.669805,
14.984,8630,236.07698,-4658.431525,
14.9867,8633,236.148818,-4658.193245,
14.9893,8634,236.172764,-4657.954965,
14.992,8635,236.19671,-4657.716684,
14.9947,8637,236.244602,-4657.478404,
14.9973,8638,236.268548,-4657.240124,
15,8641,236.340386,-4657.001844,
15.0027,8642,236.364332,-4656.763564,
15.0053,8644,236.412224,-4656.525284,
15.008,8645,236.43617,-4656.287003,
15.0107,8647,236.484062,-4656.048723,
15.0133,8649,236.531954,-4655.810443,
15.016,8651,236.579846,-4655.572163,
15.0187,8652,236.603792,-4655.333883,
15.0213,8654,236.651684,-4655.095602,
15.024,8655,236.67563,-4654.857322,
15.0267,8658,236.747468,-4654.619042,
15.0293,8660,236.79536,-4654.380762,
15.032,8661,236.819306,-4654.142482,
15.0347,8662,236.843252,-4653.904202,
15.0373,8664,236.891144,-4653.665921,
15.04,8667,236.962982,-4653.427641,
15.0427,8668,236.986928,-4653.189361,
15.0453,8669,温度,信号值(微伏),
15.048,8671,237.058766,-4652.951081,
15.0507,8672,237.082712,-4652.712801,
15.0533,8675,237.15455,-4652.474521,
15.056,8676,237.178496,-4652.23624,
15.0587,8678,237.226388,-4651.99796,
15.0613,8679,237.250334,-4651.75968,
15.064,8681,237.298226,-4651.5214,
15.0667,8684,237.370064,-4651.28312,
15.0693,8685,237.39401,-4651.044839,
15.072,8686,237.417956,-4650.806559,
15.0747,8688,237.465848,-4650.568279,
15.0773,8689,237.489794,-4650.329999,
15.08,8692,237.561632,-4650.091719,
15.0827,8694,237.609524,-4649.853439,
15.0853,8695,237.63347,-4649.615158,
15.088,8696,237.657416,-4649.376878,
15.0907,8698,237.705308,-4649.138598,
15.0933,8701,237.777146,-4648.900318,
15.096,8702,237.801092,-4648.662038,
15.0987,8704,237.848984,-4648.423758,
15.1013,8705,237.87293,-4648.185477,
15.104,8706,237.896876,-4647.947197,
15.1067,8709,237.968714,-4647.708917,
15.1093,8710,237.99266,-4647.470637,
15.112,8712,238.040552,-4647.232357,
15.1147,8713,238.064498,-4646.994076,
15.1173,8715,238.11239,-4646.755796,
15.12,8718,238.184228,-4646.517516,
15.1227,8719,238.208174,-4646.279236,
15.1253,8721,238.256066,-4646.040956,
15.128,8722,238.280012,-4645.802676,
15.1307,8723,238.303958,-4645.564395,
15.1333,8726,238.375796,-4645.326115,
15.136,8728,238.423688,-4645.087835,
15.1387,8729,238.447634,-4644.849555,
15.1413,8730,238.47158,-4644.611275,
15.144,8732,238.519472,-4644.372995,
15.1467,8735,238.59131,-4644.134714,
15.1493,8736,238.615256,-4643.896434,
15.152,8738,238.663148,-4643.658154,
15.1547,8739,238.687094,-4643.419874,
15.1573,8740,238.71104,-4643.181594,
15.16,8743,238.782878,-4642.943313,
15.1627,8744,238.806824,-4642.705033,
15.1653,8746,238.854716,-4642.466753,
15.168,8747,238.878662,-4642.228473,
15.1707,8749,238.926554,-4641.990193,
15.1733,8752,238.998392,-4641.751913,
15.176,8753,239.022338,-4641.513632,
15.1787,8754,239.046284,-4641.275352,
15.1813,8756,239.094176,-4641.037072,
15.184,8759,239.166014,-4640.798792,
15.1867,8760,239.18996,-4640.560512,
15.1893,8762,239.237852,-4640.322231,
15.192,8763,239.261798,-4640.083951,
15.1947,8764,239.285744,-4639.845671,
15.1973,8767,239.357582,-4639.607391,
15.2,8768,239.381528,-4639.369111,
15.2027,8770,239.42942,-4639.130831,
15.2053,8771,239.453366,-4638.89255,
15.208,8773,239.501258,-4638.65427,
15.2107,8775,239.54915,-4638.41599,
15.2133,8777,239.597042,-4638.17771,
15.216,8778,239.620988,-4637.93943,
15.2187,8780,239.66888,-4637.70115,
